Binomial,ID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
SAI,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2127020.385,1562826.089,1146038.225,896058.467,640336.8803,519027.8984,502287.7579,460877.6095,392871.2777,325774.7434,300352.4549,296087.704,304482.0961,307076.1744,306127.6706,311680.3535,329470.7969,370320.8743,411498.0466,450979.7694,501140.1194,558621.2328,614654.9375,669471.7764,729923.9885,787469.1383,788653.7583,793168.4402,784739.3522,783606.3116,746920.241,726521.1294,702069.7329,724019.9292,762548.9183,777576.3056,923078.0621,1093186.605,1280249.547,1479940.504,1701142.477,1963805.848,2248806.477,2570485.121,2945135.439,3326017.578,3730818.346,4138761.73,4640939.765,5141698.051,5669835.078,6154974.597,6599554.876,7000321.628,7329644.574,7600092.63,7825661.29,8073534.236,8336279.396,8642193.729,8931064.992,9174918.892,9449869.806,9685055.096,9960052.095,10341110.5,10618186.01,10798885.78,10940221.83,11087376.81,11198607.47,11319522.63,11418460.21,11496417.7,11553682.59,11577843.83,11637369.54,11690455.22,11746554.54,11812902.98,11877321.31,11905675.25,11914118.13,12072929.99,12198506.67,12213652.29,12252290.03,12280620.79,12364263.24
RED,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2912984.474,3017733.298,3099103.157,3000175.837,3015487.425,3060074.55,3018744.762,2988490.52,2930984.868,3165838.225,3147857.71,3157810.132,3170493.238,3088635.749,3148385.765,3138828.916,3370238.067,3212615.924,3154957.942,3096926.743,3202098.437,3100059.801,3212993.116,3154808.832,3130454.597,3214737.053,3179249.88,3089165.069,2953198.738,3136339.555,3181280.898,3418218.672,3344162.137,3441527.501,3273263.813,3320413.326,3275449.819,3349408.521,3212505.746,3175088.969,3351431.817,3059330.869,3164074.559,3077580.642,3100633.451,2982978.794,3131836.983,3267772.891,3090317.918,3401844.928,3208814.939,3002185.998,3315100.923,3076312.886,3203591.182,3046555.687,3097790.067,3100980.72,3108788.437,3017208.263,3167461.267,3111575.939,3034882.692,3177500.256,3362746.529,3281980.216,3168455.039,3145056.756,3022369.333,3057799.403,3106308.453,3318948.943,3071780.658,3241897.147,3130762.304,3164377.389,3242810.104,3182134.182,3266416.169,3130569.163,3266676.98,3087937.707,3466162.691,3539944.647,3307560.877,3532964.503,3361030.243,3758691.147,3476232.308
BWH,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7310678.551,6785716.398,6780900.265,6818389,6804491.942,6723963.946,6418195.189,6277518.782,6183578.598,5977879.252,6028984.515,6611151.971,7066030.158,7434117.343,7841183.105,8052800.46,8105757.643,8467209.344,8406897.468,8233977.549,7972632.346,7746794.068,7861343.42,7601044.521,7217171.172,6874029.678,6508530.4,6091912.485,5781868.811,6010290.995,6410398.139,7546831.171,8332284.486,8807379.284,8773320.704,8671927.345,8027948.781,7472860.59,6976739.495,6550586.665,6224451.399,6041497.149,5879636.925,5793624.3,5744894.135,5714075.901,5700064.939,5690372.942,5711210.803,5723260.615,5772221.503,5759689.856,5762454.892,5753160.763,5733566.887,5721115.813,5716255.385,5700668.556,5697789.778,5722791.694,5693640.65,5674606.232,5660201.985,5657198.866,5666308.124,5686197.266,5723395.025,5719028.009,5715667.342,5724662.638,5729647.012,5719284.503,5712888.229,5710089.452,5710178.463,5700213.942,5707315.017,5703500.496,5698309.762,5714133.326,5710450.908,5713043.152,5691819.824,5685116.777,5691690.503,5699408.598,5716502.858,5702030.997,5736671.175
SSH,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2840675.949,3093564.15,3484293.186,3782068.996,4074862.587,4315930.481,4526260.166,4617160.05,4458974.575,4498591.709,4640855.391,4699482.415,4856921.23,4787758.671,4534920.13,4157799.046,4000792.366,3469385.419,3006110.23,2645183.499,2340318.366,2158896.993,2005138.933,1966204.944,1954400.574,1888468.901,1835638.47,1732884.845,1606689.828,1501264.269,1443762.516,1458247.933,1478617.071,1521594.489,1597728.313,1741122.773,1704034.326,1636480.056,1584986.198,1486009.371,1422439.888,1292756.37,1205167.335,1146759.838,1064177.485,991245.7958,908934.9286,884844.6713,861400.4341,820685.2274,786363.2534,772616.5296,753622.7614,741497.8313,729441.0444,691967.2681,657660.6905,585872.7387,526613.9651,453324.0032,390355.933,354969.6193,313303.6699,265428.3875,240883.035,224797.6768,207842.3313,198330.0419,187912.247,169580.9259,160939.1226,169637.7979,183363.1601,197435.1696,213905.638,226196.4077,241570.1605,242315.3338,240832.4015,244937.0876,255109.7991,255365.4457,252905.9739,270064.5309,271579.326,274433.8266,298108.5993,325931.0569,349444.2728
NCO,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4201170.935,4276349.797,4106481.496,4191518.547,4312967.713,4514766.181,4683890.831,4430855.638,4280582.89,4375836.529,4848798.724,5373208.691,5291997.217,5574726.588,5363552.594,5072737.81,4796292.194,4461713.807,4267027.357,4311146.483,4450543.415,4539880.612,4597622.832,4637212.649,4579757.58,4458656.334,4628068.455,4899333.111,5280073.513,5575824.502,5764675.618,5909779.253,5961984.868,5958184.786,5821347.789,5971311.916,5315415.556,4878482.441,4687194.82,4523057.96,4474090.329,4517602.799,4488045.08,4332721.764,4326969.053,4532970.527,4466282.387,4362176.985,4356569.77,4371409.781,4307427.668,4277034.019,4287085.79,4299337.658,4258748.899,4245377.663,4282685.195,4253190.975,4256236.779,4234332.167,4154391.696,4062234.054,4175023.331,4154357.013,4206527.312,4165401.077,4287297.168,4360016.21,4451790.554,4346691.881,4354547.786,4369790.357,4362943.923,4305145.282,4267938.035,4370651.53,4361584.714,4260829.115,4249489.159,4316993.659,4373595.834,4390813.024,4251967.881,4278339.257,4229024.346,4263386.583,4273088.727,4302161.558,4241945.769
PCO,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2805796.932,2870444.274,3041645.645,3168919.867,3236423.356,3179749.472,3359888.299,3444425.081,3421758.713,3221658.338,3159349.694,3035070.143,3126285.015,3173146.404,3281020.67,3291772.25,3446111.012,3557982.533,3705848.713,3704264.061,3717637.198,3643767.012,3696437.976,3724307.561,3835993.628,3662208.99,3543425.23,3503430.315,3618123.28,3668626.698,3729522.778,3775615.052,3578218.356,3508630.512,3603819.764,3687947.357,3746590.586,3657232.015,3635633.589,3609828.779,3704916.832,3765183.056,3981736.707,3942856.014,3760644.709,3910193.719,3899809.005,3940289.823,3980576.602,3962898.151,4085316.892,4017748.388,4222030.215,4355890.634,4473224.745,4640330.638,4566114.009,4619432.352,4673641.799,4628717.303,4800576.892,4639430.631,4395443.227,4311121.996,4212173.892,4185391.032,4103170.772,4160987.277,4065724.635,4025750.898,4107666.485,4111149.445,4060435.082,4162581.074,4074269.461,3936664.679,3898421.666,3891131.158,3884277.885,4122535.948,4124915.678,4057277.56,3822271.193,3762015.752,3986963.103,4192942.815,4099338.985,3982740.772,3881833.397
CAP,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4437031.175,3489253.639,2957412.289,2463157.327,2133401.133,1987936.318,2160471.565,4354298.699,3555331.686,3235014.078,4532269.862,5030212.446,4791696.627,3676783.611,5340024.534,6537610.557,6173747.743,5602769.241,4501294.525,5055497.172,4666187.539,2964182.183,4561062.723,5435876.744,4770267.627,5088764.384,6026010.48,6604613.683,6121693.695,3861336.351,4664474.912,5534174.759,3602204.324,4022791.895,5445939.649,4978697.639,4377719.488,5142189.766,5684625.754,5491242.052,4668693.318,3227951.636,3026938.132,4722323.538,4260107.562,3743853.102,6639851.521,5299774.981,3662284.885,5207037.674,7178951.509,5120807.065,4295216.051,6054614.63,5174663.302,4799817.639,6069941.047,5442038.214,4753559.021,5872219.179,5835167.525,5345709.62,3743109.385,5426659.859,6975588.884,5718863.868,4618441.882,5701878.127,6611725.42,5099693.781,5956244.343,5875026.613,4540228.554,4241560.148,3943220.926,4271890.005,6129933.013,5302683.421,4762987.541,4798386.402,6047914.325,5837357.889,5870016.154,6429007.314,5918178.46,4324151.283,5170963.518,6956687.097,4676557.119
PWN,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19353380.58,6091585.11,6693765.072,8358604.063,9338068.587,9649727.607,8970166.231,9693020.236,9969786.393,10162898.62,10991204.29,12127480.48,13367074.85,14022732.23,14178968.48,13291172.6,17846969.85,14375654.34,12369564.75,12256970.9,10765335.74,9013848.502,9180949.513,10170214.76,11638259.99,12352478.1,11888336.06,11785720.43,12380606.42,14321547,14510855.13,14855830.13,13132186.04,12299567.38,10950816.01,9361958.591,9328539.705,8878482.555,8006373.887,8161512.061,8478847.497,6504171.53,7120614.627,8831286.466,9748277.013,10908506.78,8468319.062,10236466.91,11138770.63,14385245.15,14917648.27,14266939.49,15936382.04,16823549.84,21755949.87,18012878.8,24182155.17,21067399.09,23448857.09,25712611.11,28954752.81,34150369.94,34521492.23,36275920.28,41325338.11,41724109.21,39205258.86,38449819.81,40121051.9,37278186.35,42925448.76,44173337.57,46220420.15,42944777.43,45348534.79,49160699.78,44223703.86,57079555,48582431.01,48582680.65,58209130.21,39530773.66,40467097.08,46963699.78,44308465.12,49229888.28,45641406.67,69497914.94,52571646.4
CEP,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43806620.18,43568252.75,43788047.12,47328924.38,45953633.5,42736187.79,284200137.9,291282381.3,50588098.37,49460557.44,53859674.14,57631032.06,52120816.77,49780005.17,86860060.42,84602124.64,47185257.17,52206469.95,48986984.88,46345201.61,47133315.58,51388332.12,58031184.82,52537555.42,48844919.39,51481418.45,51365476.97,51082259.27,55649626.29,59751381.85,61261258.23,58160189.61,55184967.72,59414182.28,70746096.2,61864449.96,46720857.86,50535911.19,54058626.38,53760173.11,55763710.73,65604954.15,61266767.59,55275754.59,63543146.11,65264019.4,58351466.3,53688287.73,53906062.34,54458704.72,67859774.82,69617130.13,57980535.04,57127611.37,57941217.67,60656267.12,69748126.92,69550907.64,61478867.82,67566895.15,64277977.56,55946535.18,57033007.35,57606123.69,58786093.62,59064776.75,58522843.36,59672301.51,58728525.44,56972436.09,59251350.18,64284351.88,58198350.83,55634127.39,59061946.7,57630323.47,58888196.93,65685900.93,65217914.62,72594861.31,75213050.61,68147785.43,62801871.66,59248248.29,61631056.12,60845364.91,58996319.21,57289546.99,59820522.53
KCR,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5582.666938,5570.744208,5557.94204,5543.445939,5524.349998,5482.210058,5432.167523,5392.270029,5359.51528,5331.208238,5304.808588,5280.222897,5254.326975,5223.658168,5164.404271,5079.892391,4998.909973,4923.485639,4849.059728,4763.318038,4612.807863,4176.312767,3683.892347,3277.843498,2954.314744,2702.380778,2519.765898,2365.252545,2220.615464,2031.453928,1702.796499,1392.662211,1153.713025,959.722539,802.674493,680.894349,582.55881,498.438003,426.796599,367.018489,318.998392,280.717894,247.928776,218.707452,194.448398,173.777814,156.336161,141.437932,128.330418,117.039078,107.045296,98.236704,90.363961,83.538208,77.541832,72.091095,67.12485,62.79425,58.959802,55.512717,52.448982,49.639298,47.162141,44.948621,42.973774,41.152894,39.575536,38.146668,36.858563,35.676772,34.574883,33.519833,32.584974,31.70181,30.874229,30.123833,29.434036,28.777128,28.164351,27.605229,27.089903,26.618371,26.170525,25.75241,25.355496,24.989887,24.656861,24.351467,24.064717
SCR,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91214.73504,87007.54236,84543.13997,95373.9774,93595.27311,89999.3434,88803.27024,99336.56141,97259.28288,93577.42281,92995.28916,101909.2086,99123.01235,94841.1489,91741.38806,90941.86568,96924.87878,96965.52894,96637.40057,102227.0136,99889.28122,95232.25823,85849.48297,79933.97324,98784.5364,105558.4962,100145.3091,94914.83919,113998.8337,114392.4153,107826.1514,104397.9824,122361.8834,120904.3422,115264.6815,110187.5473,112843.9424,117492.81,116051.3025,110005.1641,123923.5578,125254.4596,118391.5421,120985.8593,123671.9007,115576.5439,106406.2937,98435.30792,113948.0587,121845.4801,118617.3067,128128.6673,123175.4773,125370.7985,135723.8753,130092.3245,128557.1213,118707.2567,118458.5127,115359.9881,112978.8957,125463.0524,129691.217,123750.4343,133397.6092,135244.139,129577.445,143337.3212,135756.9114,124108.4623,114951.5717,128607.1655,131827.2205,132698.1067,133295.3104,127932.7656,139363.6787,147234.2648,146302.9364,140206.4819,131230.1284,144003.774,138514.1615,140694.3318,148756.7411,143319.4508,150163.5204,141578.8411,135653.6674
ZG,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6828658.954,6802294.595,6789772.468,7189654.771,7190425.633,7164271.536,7129247.593,7113030.28,7089021.165,7066311.891,7036412.344,7317706.835,7311189.368,7280426.726,7271369.137,7255867.164,7248728.185,7660700.094,7651530.108,7638943.173,7627941.24,7609071.465,7987928.153,8008145.795,7992404.297,7968107.892,7969250.695,7950567.447,7932439.953,7917131.971,8340303.535,8325571.414,8324503.711,8733234.456,8719965.896,8714332.062,8701057.905,8690241.622,8679721.437,8674744.67,8660922.81,8652938.689,8677508.192,8678707.275,9185538.351,9713595.223,9740639.295,9773218.45,9794203.83,9798208.963,9818046.867,9854782.554,9868753.76,9924326.352,9998546.507,10027292.33,10623826.98,11171479.31,11197569.62,11203582.19,11267412.05,11350343.27,11380142.15,11405203.41,11443090.17,11518506.15,11535048.27,12302874.32,12412374.39,12455005.16,12509167.52,13125689.47,13172387.96,13219821.54,13250230.11,13343134.79,13369451.63,13465114.9,13561387.58,14504255.13,14651347.71,14696513.59,14835164.28,15031483.15,15812450.84,15927111.56,15994987.42,16077074.72,16143122.07
ZL,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155818518,1134789703,1205241440,1219457099,1140267806,1179373666,1282853031,1297161159,1175915059,1178445778,1305154729,1353600192,1293471862,1269227277,1259465378,1357117645,1275429384,1274485420,1265105898,1358561523,1294916087,1235842093,1344637325,1348391486,1355806985,1259344328,1298587571,1421785616,1374669547,1242682188,1250262335,1365762610,1348181295,1470807663,1315274522,1341751013,1362802551,1383732074,1302877568,1376377623,1413345217,1360955836,1393551460,1378721433,1525818534,1568998309,1366470339,1361911828,1362666317,1424863729,1359444051,1394333659,1432365687,1391233339,1324876342,1426150074,1454036590,1412848312,1418624098,1365047866,1408967900,1372611690,1370677589,1373732106,1421242835,1323814347,1439944432,1600290038,1428750287,1394918482,1454817897,1423162565,1420010857,1466661714,1417007118,1352566335,1483482245,1385218497,1378483958,1431163568,1505227719,1429295142,1384647700,1363859167,1412693063,1435761072,1350183553,1438200945,1331899386
ZM,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393313667.2,534162274.4,647173125.9,696827310.6,731997214.8,637027472.8,873374280.4,634078023.9,751936250.1,558606032.6,651605133.1,738353259.1,720382159.6,825590408,507029340.1,689679408.6,649834508.7,809394843.2,553580414.4,705663856.8,835042173.4,704528151.2,475825593.6,633548728.1,683998581.5,844052829.3,687525920.8,770310663,743358079.6,732360669.8,722986877.8,766507236.8,920932243.6,690491780,611646356.6,694669920.5,741517547.5,704114596.8,779983331,642119246.2,453071101.6,666779494.5,647564029.9,764640951.5,611487426.8,974462279,581628818,761575531.6,866191944.2,1026789150,539930918.2,627770316.8,796652011.4,524760958.1,665564653.4,710038597.8,1063469059,761940482.6,563329538.5,810251242.7,512837607.8,694716027.8,689079384.4,865492956.3,553317620.5,522458051.4,866123817.7,563235623.7,587152966.2,905389023.4,477696130.5,554437217.4,743218155.1,659730703,725410230.8,593605366.4,761911052.2,730263921.9,695397775,532813915.6,473352917.2,823718703.3,467325044.1,481419521.9,516345409,525373124.5,668690698.3,567770300.2,653878319.8
ZS,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23986651.75,29128413.92,37236582.04,38601221.78,5532781.745,8928448.038,9781781.493,2513151.313,16372161.41,38620842.55,59591491.37,9405850.855,38553277.92,27453356.55,25932284.14,60725242.65,20755855.8,29527503.23,31244134.42,48456908.13,17054257.5,8476470.526,16337493.07,55401128.21,66855546.76,34537221.92,31751056.45,113550423.3,36595685.69,4856916.558,33906991.59,134630248.4,41927834.53,13828388.44,18016046.47,79411204.61,110186384.5,66677452.86,23391514.8,55464790.54,80165776.32,47518112.28,50776203.8,51585210.69,80888879.93,9157247.461,6380238.721,69083434.57,98376133.15,89695297.25,38513806.54,42251778.68,88931291.7,41320323.24,14807498.12,69985701.79,320086.5411,75238622.91,88743039.84,69048742.4,86319512.47,51001114.16,49416732.45,82936937.02,51286433.32,30070130.76,100378733.2,22159779.67,3912007.38,70037361.17,102493621.5,62464230.04,42969282.17,94770970.53,26369153.27,42926759.61,111462800.4,20116826.76,36940095.86,30432665.14,108244647.1,76408881.66,50739110.33,46356158.16,60686833.44,26083332.05,36038276.86,66417244.2,24909798.52
DF,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20508650.93,2695233.868,422758.2363,67416293.1,7880336.312,60695083.23,835289.0795,5122857.692,2099602.336,20020759.99,856060.8807,2729896.52,86017246.67,33278674.22,27206284.12,4158062.216,35900850.75,2137015.28,685620.4935,2604737.797,3214289.272,139088887.9,592940.5868,1802657.766,591063.6194,1580077.743,6726284.871,6985915.271,4704098.635,1977695.585,7894072.525,5404004.337,12460079.5,222952199.8,4737058.246,13129232.77,10513720.55,6321082.376,1365326.072,23497055.04,240531252.9,531434.2641,75164832.01,709140.3325,2655060.678,11143569.66,22051109.57,7376151.623,22703213.56,138767658.6,17153210.06,995210.0231,8312681.291,1295237.011,1110605.133,995603.316,8034909.155,12366933.17,134902627.5,2468694.786,573916.4359,2692042.153,87887901.13,7756640.282,710845.616,8241674.471,1394254.347,4326819.973,989998.8336,11648963.56,1023176.044,2414245.814,20608745.93,416095283.5,5413544.109,450879799.2,17494039.73,37568987.09,24703333.71,84345125.85,3893922.67,721814.6511,625483.1548,862908.046,2123357.498,29426630.46,10197623.46,299322817.4,9109067.716
PS,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8178408733,76945103.66,99893702.56,164055010,282301516.5,502096968.1,964722707.2,3132628625,4944681792,8483052156,819323350.3,52988183.97,107293521.3,265465418.8,773067239.9,62763550.48,45455092.58,57958833.99,79060919.91,126773749.4,261899564.1,604399989.7,1071850518,1551359394,2147016898,2541245029,3143243295,3701717849,127878144.5,192209336.4,447193220.2,132290507.9,125088855,147296323.7,162642541.4,286252451.8,490359567.7,1449271836,3313498956,6799191358,9895828211,2367427614,291121051,220387014.6,277688784.4,252918577.3,284655398.9,250305726.8,238226060.1,208052197,252649054.7,566604122.8,1062677698,1729212843,586447820.9,212350759.4,233652829,324935025.2,685238500.7,1091948807,1699139706,295992436.2,387192420,535614821.9,255195300.7,294991421.7,430134018.7,1140823160,960114456.3,1438760782,329545478.8,427260522.8,287956110.3,311523243.7,365367446.1,513795961.1,526769558,858568471.5,1996167484,1007064726,2026847349,654079065.4,1491453544,3950693886,7433202382,9615333349,2266794713,2867631249,3413925191
PL,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5532255040,4469148505,3971180996,3665045484,3467656353,4927990728,4081685354,4484003404,4606837395,5526318928,4587058442,4154953982,4474648655,5487802167,7466761643,5073015290,5537956233,6165569983,7351296984,5618170462,7215947287,7998986892,6187236498,5717065155,6956559332,5611267892,5708576974,6236414951,7644869358,9889142072,11858026379,10850000088,11349882148,13114515012,12284451696,11276307994,11095779671,11710381131,12061043355,12859145990,12765792956,10301737331,10595689813,10637749858,10478358433,9406852501,9850128062,8221910275,8641577827,9888082159,11026780867,12208747354,10684060543,9556350223,8985585436,8594870061,7490874704,10896090083,13236650846,9924845626,8578362366,7826292522,7672735312,7258447793,7045761080,9207487896,7522244239,7944199853,9204729576,8939761793,10989055349,11945205923,9025268015,8465202933,8129665490,8078536604,7087959862,6459728913,7361898196,9108507913,10475366914,7483211044,7563948175,8536286130,7142230592,7012198840,6576355441,7244327495,5445241095
BC,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4147513.57,4172359.032,4196975.857,4222204.565,4248016.232,4274142.549,4300202.497,4326922.293,4353988.605,4381432.284,4409074.946,4436939.523,4465512.485,4494303.66,4523118.883,4552229.624,4581811.999,4612283.58,4643340.758,4674615.681,4705956.709,4736873.796,4767917.355,4799177.615,4831152.751,4863541.992,4896361.301,4929989.133,4964579.936,4999597.515,5035005.029,5070639.589,5106615.564,5143187.922,5180569.739,5217747.263,5254768.847,5292810.083,5331576.067,5370820.644,5409789.826,5448385.003,5487668.201,5528164.763,5569127.196,5610467.698,5651869.338,5693957.599,5736309.344,5779047.473,5822525.056,5866855.528,5911439.285,5956096.353,6001504.815,6047822.888,6094994.185,6142193.447,6189607.487,6237697.828,6286093.754,6335524.682,6384985.296,6434958.284,6484722.756,6535286.135,6585319.189,6635635.059,6686596,6738142.19,6790570.496,6843472.779,6896645.406,6950470.073,7005006.43,7059180.701,7113946.115,7169940.049,7226285.963,7283777.599,7341355.623,7399169.047,7457963.209,7516621.15,7576272.501,7636184.742,7696196.901,7756299.706,7817057.046
BD,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7050121.853,7281506.771,7520928.581,7774226.737,8043254.648,8326933.792,8621268.172,8933698.005,9263156.906,9610995.431,9979577.539,10369395.03,10784750.57,11222877.38,11686154.7,12180139.74,12706548.65,13275068.87,13885799.18,14533237.88,15218303.57,15946822.84,16726409.85,17558669.61,18448523.63,19399139.88,20444165.3,21588281.16,22832979.2,24179816.11,25623682.14,27161582.11,28791780.41,30548009.3,32439192.8,34424941.71,36528624.88,38820887.08,41293841.85,43952173.56,46752701.71,49734129.35,52971587.97,56524220.91,60362758.56,64455523.61,68826589.2,73625199.68,78799855.17,84391104.25,90453596.21,97044109.35,104076283.6,111644347.5,119839627.9,128834018.3,138450552.3,148891120.2,160043291.1,172159678.6,185210251.3,199135232.6,214004796.3,230253286.4,247606930.7,266445057.7,286379258.5,307789420.3,331041165.4,356628275.6,384191662.1,413819313.9,445330274.4,479246399.5,515655477.7,553989989,594712221.7,639034247.4,685204300.3,733808673.6,785484530.4,840238353.9,898549732.9,960344285.2,1027152328,1096363318,1169853379,1246098653,1324380444
BFF,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9421586.993,9698665.401,9728806.873,9801631.062,9862991.081,9929745.403,10240369.07,10347061.3,10420950.74,10477707.78,10792071.91,10837711.72,10906481.09,11004083.33,11045749.49,11477260.29,11582978.33,11669455.16,11749491.03,12200948.64,12289130.86,12380790.06,12475674.1,12988841.81,13131420,13234318.57,13342774.61,13894529.15,14000028.47,14113019.03,14657766.03,14780823.14,14918622.96,15514060.94,15593876.91,15740528.1,16353079.39,16511437.27,16630837.98,17215680.84,17365029.34,17443544.17,18065673.03,18225864.46,18355871.43,19022366.8,19081618.31,19232841.64,19884576.39,20040688.16,20184385.05,20792122.05,20943718.23,21087244.47,21697694.35,21834193.65,21956220.05,22498625.36,22712541.81,23244307.38,23424410.81,23553843.46,24146742.03,24259967.77,24800933.86,24946309.95,25117406.73,25602750.66,25757633.57,25884886.69,26411417.71,26536288.9,26698472.78,27158418.86,27330750.88,27736519.98,27919155.7,28052521.83,28490724.67,28640042.51,28933674.79,29119657.06,29355649.4,29610254.58,29941067.9,30151849.04,30475583.66,30662745.1,30867926.64
SPO,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9889610.866,9916658.731,9921968.774,9926513.96,9931518.36,9935232.48,9959527.763,9966959.627,9974594.314,9978322.03,9999261.52,10004437.06,10006801.25,10014949.04,10022459.08,10048758.42,10055276.51,10058975.72,10065686.83,10092212.57,10099417.59,10102772.78,10108177.15,10135021.82,10143324.56,10153122.87,10158714.75,10184445.02,10188738,10196111.45,10214016.35,10221933.25,10228935.31,10248708.7,10253864.2,10259733.46,10279322.45,10288997.29,10295653.56,10310180.05,10317626.76,10326089.86,10340926.96,10349766.02,10353999.39,10376830.12,10381556.17,10384473.69,10403028.53,10410755.7,10422793.16,10442300.25,10449157.18,10456075.69,10479613.11,10486040.92,10492521.23,10510073.75,10525319.59,10544451.75,10550217.62,10557509.2,10583840.18,10595991.38,10617119.09,10629349.85,10641632.44,10664021.26,10673449.73,10677479.09,10703142.26,10713551.03,10723771.67,10746710.71,10759409.96,10791576.88,10808362.39,10816703.33,10841299.47,10860184.24,10888987.57,10897623.9,10919541.46,10940612.64,10968360.51,10980544.05,11009470.03,11027067.96,11043156.44
