Binomial	ID	year	popvalue
FWH	5	1990	985875.1339
BES	6	1990	5872.111171
HOS	7	1990	60545.00711
RIS	8	1990	5346.178336
SBA	9	1990	26546.24455
SBB	10	1990	5044.146837
SHO	11	1990	600615.9399
DEO	12	1990	1491308.857
PEL	13	1990	92050.21287
PES	14	1990	471145.1635
REO	15	1990	503512.6918
DEL	16	1990	62371.66103
FLA	17	1990	87289.41717
LRD	18	1990	424467.4478
SSK	19	1990	97868.41475
MES	20	1990	4150793.904
GRH	21	1990	147496.7553
MAC	22	1990	2430381.825
HAD	23	1990	2284677.708
SAI	24	1990	677547.1598
RED	25	1990	247890.8689
BWH	26	1990	933973.0714
SSH	27	1990	1556112.598
NCO	28	1990	1240810.217
PCO	29	1990	208429.4325
POB	1	1991	167.096663
KWH	2	1991	107990.0193
SWH	3	1991	61743.80502
MWH	4	1991	973173.7772
FWH	5	1991	985976.6057
BES	6	1991	5884.173581
HOS	7	1991	60555.41615
RIS	8	1991	5357.528197
SBA	9	1991	26680.73117
SBB	10	1991	5048.767062
SHO	11	1991	602404.1262
DEO	12	1991	1493852.837
PEL	13	1991	93512.44125
PES	14	1991	472347.6902
REO	15	1991	469883.8863
DEL	16	1991	61878.51689
FLA	17	1991	86988.78075
LRD	18	1991	427655.3793
SSK	19	1991	98593.76532
MES	20	1991	4196430.577
GRH	21	1991	141001.7269
MAC	22	1991	2820070.95
HAD	23	1991	2153452.424
SAI	24	1991	625106.1367
RED	25	1991	259236.8198
BWH	26	1991	938588.2884
SSH	27	1991	1574934.144
NCO	28	1991	1184085.561
PCO	29	1991	209834.4661
POB	1	1992	167.713452
KWH	2	1992	104480.2889
SWH	3	1992	60883.43231
MWH	4	1992	972450.2063
FWH	5	1992	985379.0855
BES	6	1992	5892.635546
HOS	7	1992	60721.37495
RIS	8	1992	5368.808867
SBA	9	1992	26765.31281
SBB	10	1992	5054.523829
SHO	11	1992	603143.3008
DEO	12	1992	1496622.953
PEL	13	1992	93865.16554
PES	14	1992	475005.8284
REO	15	1992	455254.8832
DEL	16	1992	61425.72056
FLA	17	1992	87044.412
LRD	18	1992	434450.0106
SSK	19	1992	99396.93739
MES	20	1992	4225216.17
GRH	21	1992	136694.211
MAC	22	1992	2731343.614
HAD	23	1992	2076278.447
SAI	24	1992	579268.6772
RED	25	1992	245737.1173
BWH	26	1992	950320.8218
SSH	27	1992	1624592.194
NCO	28	1992	1222496.067
PCO	29	1992	208158.0146
POB	1	1993	168.370853
KWH	2	1993	100352.7521
SWH	3	1993	60708.20942
MWH	4	1993	973812.044
FWH	5	1993	986278.0584
BES	6	1993	5908.018818
HOS	7	1993	60924.20215
RIS	8	1993	5376.536186
SBA	9	1993	26869.27221
SBB	10	1993	5057.939346
SHO	11	1993	605252.6824
DEO	12	1993	1492824.295
PEL	13	1993	92830.80681
PES	14	1993	476503.0579
REO	15	1993	444936.5362
DEL	16	1993	61388.02342
FLA	17	1993	86895.85709
LRD	18	1993	442686.1561
SSK	19	1993	100015.9213
MES	20	1993	4253268.554
GRH	21	1993	133580.4618
MAC	22	1993	2404309.486
HAD	23	1993	2037297.727
SAI	24	1993	540178.3788
RED	25	1993	248548.7069
BWH	26	1993	948883.1429
SSH	27	1993	1697206.749
NCO	28	1993	1248842.72
PCO	29	1993	190904.3899
POB	1	1994	168.943085
KWH	2	1994	97324.97907
SWH	3	1994	59411.78142
MWH	4	1994	973148.3623
FWH	5	1994	986300.9898
BES	6	1994	5912.730475
HOS	7	1994	61015.26972
RIS	8	1994	5375.574132
SBA	9	1994	26913.49912
SBB	10	1994	5058.116755
SHO	11	1994	605005.288
DEO	12	1994	1487415.078
PEL	13	1994	92201.51795
PES	14	1994	478945.5404
REO	15	1994	416417.8331
DEL	16	1994	61211.78883
FLA	17	1994	87020.63535
LRD	18	1994	450016.1396
SSK	19	1994	100676.6654
MES	20	1994	4088593.341
GRH	21	1994	131564.7663
MAC	22	1994	2410553.147
HAD	23	1994	1972932.754
SAI	24	1994	493802.8797
RED	25	1994	215879.914
BWH	26	1994	944955.9876
SSH	27	1994	1742296.251
NCO	28	1994	1188660.217
PCO	29	1994	196236.6611
POB	1	1995	169.573453
KWH	2	1995	95149.71011
SWH	3	1995	58744.81916
MWH	4	1995	975158.2057
FWH	5	1995	987482.5711
BES	6	1995	5936.829946
HOS	7	1995	61203.53139
RIS	8	1995	5382.677903
SBA	9	1995	27009.25541
SBB	10	1995	5063.045856
SHO	11	1995	603651.7712
DEO	12	1995	1477082.409
PEL	13	1995	92713.55291
PES	14	1995	481305.3941
REO	15	1995	399122.9731
DEL	16	1995	61790.13232
FLA	17	1995	87293.50409
LRD	18	1995	455372.7755
SSK	19	1995	100968.2279
MES	20	1995	4134325.187
GRH	21	1995	129689.8784
MAC	22	1995	2394223.438
HAD	23	1995	1916299.395
SAI	24	1995	468815.6104
RED	25	1995	199444.4939
BWH	26	1995	957274.653
SSH	27	1995	1744038.177
NCO	28	1995	1142833.136
PCO	29	1995	177941.4501
POB	1	1996	170.282433
KWH	2	1996	93162.23373
SWH	3	1996	58537.68148
MWH	4	1996	979093.006
FWH	5	1996	989559.1006
BES	6	1996	5965.111867
HOS	7	1996	61456.57054
RIS	8	1996	5399.336868
SBA	9	1996	27133.63223
SBB	10	1996	5074.459284
SHO	11	1996	605366.0375
DEO	12	1996	1473027.443
PEL	13	1996	90833.79856
PES	14	1996	482564.747
REO	15	1996	385292.3134
DEL	16	1996	61377.46524
FLA	17	1996	87089.97109
LRD	18	1996	461826.6308
SSK	19	1996	101150.1754
MES	20	1996	4069406.233
GRH	21	1996	127369.0574
MAC	22	1996	2191797.277
HAD	23	1996	1907216.894
SAI	24	1996	441409.2607
RED	25	1996	182896.7387
BWH	26	1996	949466.1629
SSH	27	1996	1814045.309
NCO	28	1996	1118562.304
PCO	29	1996	174641.7719
POB	1	1997	171.036824
KWH	2	1997	91761.56904
SWH	3	1997	58233.61125
MWH	4	1997	983076.1912
FWH	5	1997	991694.2008
BES	6	1997	5991.174127
HOS	7	1997	61606.23787
RIS	8	1997	5416.848455
SBA	9	1997	27253.02623
SBB	10	1997	5079.551027
SHO	11	1997	605876.1683
DEO	12	1997	1467400.795
PEL	13	1997	90723.6058
PES	14	1997	483561.7727
REO	15	1997	376505.4091
DEL	16	1997	61547.49498
FLA	17	1997	87235.78722
LRD	18	1997	466987.5188
SSK	19	1997	101461.4875
MES	20	1997	4084538.164
GRH	21	1997	125211.1483
MAC	22	1997	2330879.96
HAD	23	1997	1908168.882
SAI	24	1997	424577.048
RED	25	1997	201038.4283
BWH	26	1997	951486.1292
SSH	27	1997	1872062.414
NCO	28	1997	1153766.418
PCO	29	1997	175336.1166
POB	1	1998	171.618199
KWH	2	1998	90692.14856
SWH	3	1998	57742.69547
MWH	4	1998	981307.9862
FWH	5	1998	990137.1896
BES	6	1998	5996.107227
HOS	7	1998	61813.61188
RIS	8	1998	5428.929071
SBA	9	1998	27286.55315
SBB	10	1998	5082.289994
SHO	11	1998	606880.5063
DEO	12	1998	1467589.481
PEL	13	1998	92603.00589
PES	14	1998	484754.8623
REO	15	1998	386473.0824
DEL	16	1998	62073.34523
FLA	17	1998	86971.34117
LRD	18	1998	471481.296
SSK	19	1998	101661.3345
MES	20	1998	4157132.876
GRH	21	1998	124008.8262
MAC	22	1998	2361079.996
HAD	23	1998	1905704.06
SAI	24	1998	411941.5106
RED	25	1998	199919.8338
BWH	26	1998	958718.5659
SSH	27	1998	1893034.087
NCO	28	1998	1240284.333
PCO	29	1998	176789.7298
POB	1	1999	172.102967
KWH	2	1999	89564.26416
SWH	3	1999	57485.38434
MWH	4	1999	977390.5769
FWH	5	1999	986168.6134
BES	6	1999	5996.838437
HOS	7	1999	61860.84637
RIS	8	1999	5434.918833
SBA	9	1999	27279.84088
SBB	10	1999	5082.828171
SHO	11	1999	606436.1803
DEO	12	1999	1479044.574
PEL	13	1999	92645.19724
PES	14	1999	486352.4119
REO	15	1999	385417.602
DEL	16	1999	61474.85009
FLA	17	1999	86769.22647
LRD	18	1999	480362.3707
SSK	19	1999	101872.3815
MES	20	1999	4215739.042
GRH	21	1999	123021.4423
MAC	22	1999	2349594.258
HAD	23	1999	1897446.725
SAI	24	1999	405893.6059
RED	25	1999	197024.9525
BWH	26	1999	963012.4457
SSH	27	1999	1924898.747
NCO	28	1999	1199888.74
PCO	29	1999	171791.0317
POB	1	2000	172.651597
KWH	2	2000	88972.76006
SWH	3	2000	56434.86509
MWH	4	2000	981760.4333
FWH	5	2000	984082.026
BES	6	2000	6013.835314
HOS	7	2000	61700.89504
RIS	8	2000	5442.546392
SBA	9	2000	27315.02898
SBB	10	2000	5087.853115
SHO	11	2000	606148.8254
DEO	12	2000	1482462.941
PEL	13	2000	92186.49005
PES	14	2000	487929.5504
REO	15	2000	375363.156
DEL	16	2000	60694.06492
FLA	17	2000	87109.67479
LRD	18	2000	484161.9191
SSK	19	2000	102130.4153
MES	20	2000	4027947.041
GRH	21	2000	121354.4296
MAC	22	2000	2380515.399
HAD	23	2000	1888648.506
SAI	24	2000	390969.1549
RED	25	2000	170555.4399
BWH	26	2000	957730.0509
SSH	27	2000	1944892.052
NCO	28	2000	1173198.184
PCO	29	2000	175881.3653
POB	1	2001	173.127793
KWH	2	2001	88044.08234
SWH	3	2001	55915.8087
MWH	4	2001	987988.6239
FWH	5	2001	982981.6275
BES	6	2001	6022.456709
HOS	7	2001	61694.99286
RIS	8	2001	5446.743279
SBA	9	2001	27357.3616
SBB	10	2001	5090.860022
SHO	11	2001	609398.9153
DEO	12	2001	1477459.595
PEL	13	2001	92423.86173
PES	14	2001	488804.1647
REO	15	2001	369097.4441
DEL	16	2001	61369.53218
FLA	17	2001	87351.54903
LRD	18	2001	485451.2263
SSK	19	2001	102260.3491
MES	20	2001	4097937.251
GRH	21	2001	119584.527
MAC	22	2001	2403925.623
HAD	23	2001	1887803.595
SAI	24	2001	389396.6214
RED	25	2001	172970.5115
BWH	26	2001	965866.558
SSH	27	2001	1973825.48
NCO	28	2001	1254967.528
PCO	29	2001	178814.0667
POB	1	2002	173.552793
KWH	2	2002	88143.74743
SWH	3	2002	55873.15712
MWH	4	2002	993099.4072
FWH	5	2002	981308.9188
BES	6	2002	6031.936785
HOS	7	2002	61734.20495
RIS	8	2002	5449.813218
SBA	9	2002	27390.75738
SBB	10	2002	5093.109867
SHO	11	2002	609325.0804
DEO	12	2002	1469814.055
PEL	13	2002	92007.64751
PES	14	2002	489402.4746
REO	15	2002	353229.7891
DEL	16	2002	61810.2399
FLA	17	2002	87598.04192
LRD	18	2002	483599.9449
SSK	19	2002	102304.7267
MES	20	2002	4041664.233
GRH	21	2002	117277.7239
MAC	22	2002	2421100.161
HAD	23	2002	1862294.185
SAI	24	2002	387837.8431
RED	25	2002	162456.3205
BWH	26	2002	965486.5648
SSH	27	2002	1997746.167
NCO	28	2002	1136310.499
PCO	29	2002	188221.7571
POB	1	2003	173.943183
KWH	2	2003	88063.70746
SWH	3	2003	55927.02006
MWH	4	2003	996536.9079
FWH	5	2003	979195.8887
BES	6	2003	6041.215589
HOS	7	2003	61708.71696
RIS	8	2003	5451.768643
SBA	9	2003	27421.88849
SBB	10	2003	5093.923664
SHO	11	2003	608528.9852
DEO	12	2003	1464608.147
PEL	13	2003	90985.61805
PES	14	2003	489628.9327
REO	15	2003	357086.2145
DEL	16	2003	62002.43696
FLA	17	2003	87558.79393
LRD	18	2003	482628.4493
SSK	19	2003	102334.4845
MES	20	2003	3854014.172
GRH	21	2003	115904.2133
MAC	22	2003	2468794.843
HAD	23	2003	1858674.101
SAI	24	2003	386562.9068
RED	25	2003	154215.6697
BWH	26	2003	968186.782
SSH	27	2003	2002502.511
NCO	28	2003	1140034.37
PCO	29	2003	185493.0384
POB	1	2004	174.309581
KWH	2	2004	87872.2023
SWH	3	2004	55838.11354
MWH	4	2004	999251.0151
FWH	5	2004	976986.1595
BES	6	2004	6050.172672
HOS	7	2004	61716.59084
RIS	8	2004	5454.737086
SBA	9	2004	27452.27838
SBB	10	2004	5093.073074
SHO	11	2004	610681.1136
DEO	12	2004	1468664.511
PEL	13	2004	91778.95414
PES	14	2004	488428.7648
REO	15	2004	359376.0903
DEL	16	2004	61618.24972
FLA	17	2004	87206.73625
LRD	18	2004	486004.1877
SSK	19	2004	102462.4725
MES	20	2004	3952404.796
GRH	21	2004	115602.59
MAC	22	2004	2720370.236
HAD	23	2004	1893758.659
SAI	24	2004	379822.91
RED	25	2004	158589.6769
BWH	26	2004	965882.2298
SSH	27	2004	2005260.332
NCO	28	2004	1300009.371
PCO	29	2004	173591.0449
POB	1	2005	174.671037
KWH	2	2005	87818.75921
SWH	3	2005	55576.01496
MWH	4	2005	1001009.98
FWH	5	2005	974486.865
BES	6	2005	6058.668168
HOS	7	2005	61797.13094
RIS	8	2005	5456.583951
SBA	9	2005	27477.32311
SBB	10	2005	5091.104978
SHO	11	2005	610969.7833
DEO	12	2005	1472342.4
PEL	13	2005	89732.10355
PES	14	2005	485985.0769
REO	15	2005	345624.8904
DEL	16	2005	61005.36134
FLA	17	2005	86796.6127
LRD	18	2005	488532.9874
SSK	19	2005	102678.6263
MES	20	2005	4151008.791
GRH	21	2005	114049.9309
MAC	22	2005	2496728.392
HAD	23	2005	1907157.607
SAI	24	2005	376337.1246
RED	25	2005	193655.1437
BWH	26	2005	962594.0192
SSH	27	2005	2017318.347
NCO	28	2005	1292183.315
PCO	29	2005	173485.7895
POB	1	2006	175.02091
KWH	2	2006	87598.52824
SWH	3	2006	54911.64609
MWH	4	2006	1002329.88
FWH	5	2006	973373.0037
BES	6	2006	6066.648866
HOS	7	2006	61921.91958
RIS	8	2006	5457.919087
SBA	9	2006	27496.46158
SBB	10	2006	5088.743224
SHO	11	2006	612460.8426
DEO	12	2006	1481573.488
PEL	13	2006	88599.02279
PES	14	2006	483642.593
REO	15	2006	346883.0941
DEL	16	2006	60433.09223
FLA	17	2006	86476.48548
LRD	18	2006	491813.4733
SSK	19	2006	103088.5442
MES	20	2006	4208163.525
GRH	21	2006	113320.9325
MAC	22	2006	2212036.181
HAD	23	2006	1904636.04
SAI	24	2006	372357.8191
RED	25	2006	197592.4437
BWH	26	2006	963755.9345
SSH	27	2006	2030247.008
NCO	28	2006	1224248.471
PCO	29	2006	183416.2775
POB	1	2007	175.363915
KWH	2	2007	87231.18927
SWH	3	2007	54595.33442
MWH	4	2007	1003245.649
FWH	5	2007	974290.481
BES	6	2007	6074.125688
HOS	7	2007	62053.64633
RIS	8	2007	5460.715546
SBA	9	2007	27512.84032
SBB	10	2007	5085.973192
SHO	11	2007	612288.8141
DEO	12	2007	1496171.38
PEL	13	2007	88263.38314
PES	14	2007	481340.3835
REO	15	2007	341917.3586
DEL	16	2007	59137.79769
FLA	17	2007	85913.84266
LRD	18	2007	499042.7099
SSK	19	2007	103422.557
MES	20	2007	4362447.563
GRH	21	2007	113079.3818
MAC	22	2007	2177402.538
HAD	23	2007	1897396.686
SAI	24	2007	366719.701
RED	25	2007	196993.5166
BWH	26	2007	957524.3601
SSH	27	2007	2034080.541
NCO	28	2007	1173733.022
PCO	29	2007	191893.8832
POB	1	2008	175.705801
KWH	2	2008	87314.86937
SWH	3	2008	54169.96897
MWH	4	2008	1003873.782
FWH	5	2008	975688.8228
BES	6	2008	6080.892944
HOS	7	2008	62198.68946
RIS	8	2008	5462.145321
SBA	9	2008	27533.57256
SBB	10	2008	5083.056291
SHO	11	2008	612917.9412
DEO	12	2008	1496434.583
PEL	13	2008	87857.25619
PES	14	2008	479147.9292
REO	15	2008	333311.4267
DEL	16	2008	58261.33481
FLA	17	2008	85696.47309
LRD	18	2008	501425.6812
SSK	19	2008	103775.4996
MES	20	2008	4382482.658
GRH	21	2008	112710.1392
MAC	22	2008	2119314.738
HAD	23	2008	1894742.149
SAI	24	2008	363686.4308
RED	25	2008	195482.0652
BWH	26	2008	959944.9816
SSH	27	2008	2053981.847
NCO	28	2008	1256164.729
PCO	29	2008	192225.619
POB	1	2009	176.048088
KWH	2	2009	86693.49656
SWH	3	2009	53620.48372
MWH	4	2009	1003843.046
FWH	5	2009	976880.7252
BES	6	2009	6086.089907
HOS	7	2009	62275.73989
RIS	8	2009	5462.323479
SBA	9	2009	27554.72938
SBB	10	2009	5079.713955
SHO	11	2009	614165.6438
DEO	12	2009	1494851.584
PEL	13	2009	87525.5933
PES	14	2009	477728.8892
REO	15	2009	333332.7375
DEL	16	2009	58586.98177
FLA	17	2009	85697.69181
LRD	18	2009	501828.5537
SSK	19	2009	103975.4679
MES	20	2009	4318468.292
GRH	21	2009	112169.6944
MAC	22	2009	2126567.687
HAD	23	2009	1892053.625
SAI	24	2009	359343.5362
RED	25	2009	191012.4856
BWH	26	2009	952056.3789
SSH	27	2009	2043972.795
NCO	28	2009	1190630.31
PCO	29	2009	192798.0371
POB	1	2010	176.380239
KWH	2	2010	86666.89744
SWH	3	2010	53353.69044
MWH	4	2010	1004078.345
FWH	5	2010	978057.3596
BES	6	2010	6089.9113
HOS	7	2010	62408.52634
RIS	8	2010	5463.835698
SBA	9	2010	27573.44396
SBB	10	2010	5076.167147
SHO	11	2010	613854.9851
DEO	12	2010	1486314.62
PEL	13	2010	87366.48928
PES	14	2010	477188.3512
REO	15	2010	333151.963
DEL	16	2010	58919.32287
FLA	17	2010	85945.07585
LRD	18	2010	500781.4933
SSK	19	2010	104094.2259
MES	20	2010	4375231.485
GRH	21	2010	111397.7597
MAC	22	2010	2158403.897
HAD	23	2010	1879776.536
SAI	24	2010	355086.6958
RED	25	2010	197180.0572
BWH	26	2010	954081.5251
SSH	27	2010	2045831.379
NCO	28	2010	1119954.376
PCO	29	2010	192464.0706
POB	1	2011	176.69058
KWH	2	2011	86745.3091
SWH	3	2011	53368.83023
MWH	4	2011	1004053.78
FWH	5	2011	980122.3493
BES	6	2011	6093.355295
HOS	7	2011	62554.9048
RIS	8	2011	5463.526165
SBA	9	2011	27587.75334
SBB	10	2011	5072.653235
SHO	11	2011	611623.1697
DEO	12	2011	1495420.421
PEL	13	2011	89401.1454
PES	14	2011	477585.7139
REO	15	2011	323217.883
DEL	16	2011	59971.89189
FLA	17	2011	85882.417
LRD	18	2011	498193.8656
SSK	19	2011	104180.8682
MES	20	2011	4329370.603
GRH	21	2011	110966.7431
MAC	22	2011	2343692.039
HAD	23	2011	1862307.352
SAI	24	2011	353807.3177
RED	25	2011	178386.9198
BWH	26	2011	954903.8586
SSH	27	2011	2023350.014
NCO	28	2011	1105790.806
PCO	29	2011	182709.8923
POB	1	2012	176.986045
KWH	2	2012	86163.21076
SWH	3	2012	54058.08244
MWH	4	2012	1003610.851
FWH	5	2012	981655.4016
BES	6	2012	6096.380805
HOS	7	2012	62442.65436
RIS	8	2012	5461.97625
SBA	9	2012	27592.56222
SBB	10	2012	5067.89814
SHO	11	2012	612780.4393
DEO	12	2012	1483689.524
PEL	13	2012	89705.35858
PES	14	2012	476368.0924
REO	15	2012	313379.9121
DEL	16	2012	59813.44872
FLA	17	2012	85316.67647
LRD	18	2012	495631.3437
SSK	19	2012	103934.2653
MES	20	2012	4318644.229
GRH	21	2012	109640.9724
MAC	22	2012	2202911.167
HAD	23	2012	1863759.366
SAI	24	2012	352922.5493
RED	25	2012	195842.3777
BWH	26	2012	962102.3249
SSH	27	2012	2074424.404
NCO	28	2012	1197725.858
PCO	29	2012	171683.7396
POB	1	2013	177.260929
KWH	2	2013	85855.38773
SWH	3	2013	53227.11247
MWH	4	2013	1003259.949
FWH	5	2013	982935.2852
BES	6	2013	6098.87326
HOS	7	2013	62275.73983
RIS	8	2013	5464.144576
SBA	9	2013	27597.67894
SBB	10	2013	5062.870169
SHO	11	2013	611725.1691
DEO	12	2013	1477088.862
PEL	13	2013	88382.75459
PES	14	2013	474813.6705
REO	15	2013	313512.446
DEL	16	2013	59544.76065
FLA	17	2013	84805.58522
LRD	18	2013	495940.9891
SSK	19	2013	104133.7624
MES	20	2013	4400535.164
GRH	21	2013	108407.8871
