am_sid,rgn_id,rgn_name,sciname
Fis-22732,44,Norwegian Sea,Pollachius pollachius
Fis-22740,44,Norwegian Sea,Brosme brosme
Fis-22741,44,Norwegian Sea,Buenia jeffreysii
Fis-22742,44,Norwegian Sea,Buglossidium luteum
Fis-22747,44,Norwegian Sea,Cetorhinus maximus
Fis-22900,44,Norwegian Sea,Mallotus villosus
W-Iso-174631,44,Norwegian Sea,Litarcturus lillei
W-Iso-175221,44,Norwegian Sea,Austroniscus ovalis
ITS-96102,44,Norwegian Sea,Gennadas scutatus
Fis-23074,44,Norwegian Sea,Centroscymnus crepidater
Fis-47453,44,Norwegian Sea,Lycenchelys muraena
W-Bry-111067,44,Norwegian Sea,Aetea truncata
W-Hyd-117428,44,Norwegian Sea,Cordylophora caspia
W-Hyd-117781,44,Norwegian Sea,Amphinema rugosum
W-Hyd-117804,44,Norwegian Sea,Phialella quadrata
W-Hyd-157947,44,Norwegian Sea,Halecium beanii
W-Msc-140616,44,Norwegian Sea,Omalogyra atomus
W-Pho-128548,44,Norwegian Sea,Phoronis hippocrepia
W-Pol-130888,44,Norwegian Sea,Chone duneri
W-Pol-131121,44,Norwegian Sea,Dipolydora quadrilobata
ITS-73297,44,Norwegian Sea,Nucella lapillus
Fis-22717,44,Norwegian Sea,Belone belone
Fis-22745,44,Norwegian Sea,Centrolabrus exoletus
W-Por-236120,44,Norwegian Sea,Aplysilla sulfurea
W-Cha-105414,44,Norwegian Sea,Eukrohnia bathypelagica
W-Sca-344255,44,Norwegian Sea,Heteroschismoides subterfissus
Fis-63137,44,Norwegian Sea,Rhodichthys regina
Fis-117866,44,Norwegian Sea,Lycodes luetkenii
ITS-96083,44,Norwegian Sea,Bentheogennema intermedia
Fis-63133,44,Norwegian Sea,Psychrolutes subspinosus
Fis-116941,44,Norwegian Sea,Lycodes adolfi
Fis-63129,44,Norwegian Sea,Linophryne algibarbata
Fis-47484,44,Norwegian Sea,Cottunculus sadko
Fis-170112,44,Norwegian Sea,Liparis bathyarcticus
W-Msc-141138,44,Norwegian Sea,Retusa truncatula
W-Msc-445357,44,Norwegian Sea,Haliotis rufescens
W-Msc-140300,44,Norwegian Sea,Spisula elliptica
Fis-53631,44,Norwegian Sea,Lophotus capellei
Fis-63121,44,Norwegian Sea,Bythites islandicus
Fis-50599,44,Norwegian Sea,Gigantactis longicirra
W-Iso-174520,44,Norwegian Sea,Antarcturus polaris
W-Iso-174920,44,Norwegian Sea,Eisothistos antarcticus
W-Iso-257114,44,Norwegian Sea,Caecognathia hodgsoni
W-Iso-174518,44,Norwegian Sea,Antarcturus horridus
Fis-22850,44,Norwegian Sea,Boreogadus saida
ITS-Mam-622022,44,Norwegian Sea,Pagophilus groenlandicus
Fis-146390,44,Norwegian Sea,Psednos micruroides
URM-2-332,44,Norwegian Sea,Sericosura mitrata
ITS-Mam-180533,44,Norwegian Sea,Balaena mysticetus
Fis-146385,44,Norwegian Sea,Psednos gelatinosus
Fis-152512,44,Norwegian Sea,Lycodes marisalbi
W-Gtd-114745,44,Norwegian Sea,Haplognathia rosea
W-Hyd-117522,44,Norwegian Sea,Helgicirrha schulzei
W-Msc-141911,44,Norwegian Sea,Dosinia exoleta
W-Bry-396730,44,Norwegian Sea,Jellyella tuberculata
W-Gtr-247796,44,Norwegian Sea,Halichaetonotus decipiens
W-Msc-140857,44,Norwegian Sea,Janolus hyalinus
W-Por-134311,44,Norwegian Sea,Tethya aurantium
W-Por-150225,44,Norwegian Sea,Amphilectus fucorum
W-Por-165081,44,Norwegian Sea,Sarcotragus fasciculatus
Fis-132055,44,Norwegian Sea,Lamprogrammus shcherbachevi
Fis-33748,44,Norwegian Sea,Asquamiceps velaris
W-Msc-138803,44,Norwegian Sea,Argonauta argo
Fis-112804,44,Norwegian Sea,Gobius roulei
Fis-160950,44,Norwegian Sea,Neoraja iberica
Fis-126118,44,Norwegian Sea,Rhynchactis macrothrix
Fis-143873,44,Norwegian Sea,Himantolophus melanolophus
Fis-149266,44,Norwegian Sea,Physiculus microbarbata
Fis-50608,44,Norwegian Sea,Rhynchactis leptonema
W-Cha-105431,44,Norwegian Sea,Caecosagitta macrocephala
Fis-159506,44,Norwegian Sea,Coelorinchus caudani
Fis-131893,44,Norwegian Sea,Rajella kukujevi
Fis-139562,44,Norwegian Sea,Himantolophus compressus
Fis-112702,44,Norwegian Sea,Laemonema robustum
Fis-149048,44,Norwegian Sea,Himantolophus crinitus
Fis-164733,44,Norwegian Sea,Pseudoscopelus cordilluminatus
ITS-Mam-180537,44,Norwegian Sea,Eubalaena glacialis
Fis-23076,44,Norwegian Sea,Centrophorus squamosus
Fis-23101,44,Norwegian Sea,Dalatias licha
Fis-23103,44,Norwegian Sea,Deania calcea
Fis-23129,44,Norwegian Sea,Galeocerdo cuvier
Fis-23170,44,Norwegian Sea,Lebetus scorpioides
Fis-23173,44,Norwegian Sea,Lepidopus caudatus
Fis-23222,44,Norwegian Sea,Prionace glauca
Fis-23251,44,Norwegian Sea,Scyliorhinus canicula
Fis-23272,44,Norwegian Sea,Solea solea
Fis-23282,44,Norwegian Sea,Squatina squatina
Fis-23440,44,Norwegian Sea,Ciliata septentrionalis
Fis-23507,44,Norwegian Sea,Gaidropsarus vulgaris
Fis-23548,44,Norwegian Sea,Hippoglossus hippoglossus
Fis-23633,44,Norwegian Sea,Melanogrammus aeglefinus
Fis-23639,44,Norwegian Sea,Mola mola
Fis-23725,44,Norwegian Sea,Platichthys flesus
Fis-23728,44,Norwegian Sea,Pollachius virens
Fis-23765,44,Norwegian Sea,Sardina pilchardus
Fis-23834,44,Norwegian Sea,Sprattus sprattus
Fis-23899,44,Norwegian Sea,Alopias vulpinus
Fis-25233,44,Norwegian Sea,Galeorhinus galeus
Fis-27009,44,Norwegian Sea,Gaidropsarus argentatus
Fis-29313,44,Norwegian Sea,Callionymus lyra
Fis-29328,44,Norwegian Sea,Centroscymnus coelolepis
Fis-29338,44,Norwegian Sea,Chlamydoselachus anguineus
Fis-29344,44,Norwegian Sea,Clupea harengus
Fis-3399,44,Norwegian Sea,Gadiculus thori
Fis-29394,44,Norwegian Sea,Gadus morhua
Fis-29395,44,Norwegian Sea,Gadus ogac
Fis-29433,44,Norwegian Sea,Lophius piscatorius
Fis-29454,44,Norwegian Sea,Mugil cephalus
Fis-29501,44,Norwegian Sea,Salmo salar
Fis-29508,44,Norwegian Sea,Scomber scombrus
Fis-29532,44,Norwegian Sea,Squalus acanthias
Fis-29576,44,Norwegian Sea,Xiphias gladius
Fis-29593,44,Norwegian Sea,Acipenser sturio
Fis-29625,44,Norwegian Sea,Anarhichas lupus
Fis-29808,44,Norwegian Sea,Chimaera monstrosa
Fis-30477,44,Norwegian Sea,Petromyzon marinus
Fis-30498,44,Norwegian Sea,Pleuronectes platessa
Fis-30563,44,Norwegian Sea,Raja clavata
Fis-30688,44,Norwegian Sea,Syngnathus acus
Fis-30903,44,Norwegian Sea,Triglops nybelini
Fis-30919,44,Norwegian Sea,Rondeletia loricata
Fis-30925,44,Norwegian Sea,Raja montagui
Fis-31020,44,Norwegian Sea,Ceratias holboelli
Fis-31240,44,Norwegian Sea,Cyclothone acclinidens
Fis-47903,44,Norwegian Sea,Lumpenus lampretaeformis
Fis-49220,44,Norwegian Sea,Thunnus thynnus
Fis-30031,44,Norwegian Sea,Gadiculus argenteus
Fis-52356,44,Norwegian Sea,Cyclothone alba
Fis-30039,44,Norwegian Sea,Gasterosteus aculeatus
Fis-57414,44,Norwegian Sea,Lycodes eudipleurostictus
Fis-58485,44,Norwegian Sea,Isurus oxyrinchus
Fis-6123,44,Norwegian Sea,Sparus aurata
Fis-22735,44,Norwegian Sea,Acanthocybium solandri
Fis-23758,44,Norwegian Sea,Ranzania laevis
Fis-23873,44,Norwegian Sea,Trachurus trachurus
Fis-24653,44,Norwegian Sea,Gymnocanthus tricuspis
Fis-29445,44,Norwegian Sea,Macrourus berglax
Fis-23078,44,Norwegian Sea,Centroscyllium fabricii
Fis-23124,44,Norwegian Sea,Etmopterus spinax
Fis-23839,44,Norwegian Sea,Stomias boa boa
Fis-27051,44,Norwegian Sea,Benthodesmus simonyi
Fis-29275,44,Norwegian Sea,Aphanopus carbo
Fis-29359,44,Norwegian Sea,Coryphaenoides rupestris
Fis-29383,44,Norwegian Sea,Etmopterus princeps
Fis-29419,44,Norwegian Sea,Hoplostethus atlanticus
Fis-29522,44,Norwegian Sea,Sebastes mentella
Fis-33795,44,Norwegian Sea,Polyipnus polli
Fis-51000,44,Norwegian Sea,Melamphaes polylepis
Fis-34615,44,Norwegian Sea,Platytroctes apus
Fis-30286,44,Norwegian Sea,Melanostigma atlanticum
Fis-23250,44,Norwegian Sea,Scophthalmus rhombus
Fis-23439,44,Norwegian Sea,Ciliata mustela
Fis-23739,44,Norwegian Sea,Pomatoschistus pictus
Fis-23825,44,Norwegian Sea,Spinachia spinachia
Fis-25147,44,Norwegian Sea,Lampetra fluviatilis
Fis-25577,44,Norwegian Sea,Alosa fallax
Fis-26617,44,Norwegian Sea,Nerophis lumbriciformis
Fis-21630,44,Norwegian Sea,Salmo trutta
Fis-48198,44,Norwegian Sea,Coregonus autumnalis
Fis-24809,44,Norwegian Sea,Myoxocephalus quadricornis
Fis-30085,44,Norwegian Sea,Halargyreus johnsonii
Fis-29601,44,Norwegian Sea,Alepisaurus brevirostris
Fis-27330,44,Norwegian Sea,Lipophrys pholis
Fis-23375,44,Norwegian Sea,Arctogadus glacialis
Fis-23017,44,Norwegian Sea,Argyrosomus regius
Fis-23505,44,Norwegian Sea,Gaidropsarus macrophthalmus
Fis-24087,44,Norwegian Sea,Lepidion eques
Fis-34804,44,Norwegian Sea,Eustomias dendriticus
Fis-29264,44,Norwegian Sea,Alepocephalus bairdii
Fis-34829,44,Norwegian Sea,Melanostomias niger
Fis-27984,44,Norwegian Sea,Herwigia kreffti
Fis-47521,44,Norwegian Sea,Careproctus micropus
Fis-23133,44,Norwegian Sea,Galeus murinus
Fis-30636,44,Norwegian Sea,Sebastes fasciatus
