rgn_id,rgn_name,loiczid,proportionArea,csquarecode,cellarea
1,Barents Sea,27817,1,1704:208:3,1019.09
1,Barents Sea,27818,1,1704:208:4,1019.09
1,Barents Sea,27819,1,1704:209:3,1019.09
1,Barents Sea,27820,1,1704:209:4,1019.09
1,Barents Sea,27821,1,1705:100:3,1019.09
1,Barents Sea,27822,1,1705:100:4,1019.09
1,Barents Sea,27823,1,1705:101:3,1019.09
1,Barents Sea,27824,1,1705:101:4,1019.09
1,Barents Sea,27825,1,1705:102:3,1019.09
1,Barents Sea,27826,0.89,1705:102:4,1019.09
1,Barents Sea,27827,0.53,1705:103:3,1019.09
1,Barents Sea,27828,0.29,1705:103:4,1019.09
1,Barents Sea,27829,0.19,1705:104:3,1019.09
1,Barents Sea,27830,0.08,1705:104:4,1019.09
1,Barents Sea,28473,0.06,1701:206:1,1044.52
1,Barents Sea,28474,0.76,1701:206:2,1044.52
1,Barents Sea,28475,1,1701:207:1,1044.52
1,Barents Sea,28476,1,1701:207:2,1044.52
1,Barents Sea,28477,1,1701:208:1,1044.52
1,Barents Sea,28478,1,1701:208:2,1044.52
1,Barents Sea,28479,1,1701:209:1,1044.52
1,Barents Sea,28480,1,1701:209:2,1044.52
1,Barents Sea,28481,0.88,1702:100:1,1044.52
1,Barents Sea,28482,0.62,1702:100:2,1044.52
1,Barents Sea,28483,0.37,1702:101:1,1044.52
1,Barents Sea,28484,0.1,1702:101:2,1044.52
1,Barents Sea,28502,0.04,1703:100:2,1044.52
1,Barents Sea,28503,0.26,1703:101:1,1044.52
1,Barents Sea,28504,0.48,1703:101:2,1044.52
1,Barents Sea,28505,0.73,1703:102:1,1044.52
1,Barents Sea,28506,0.97,1703:102:2,1044.52
1,Barents Sea,28507,1,1703:103:1,1044.52
1,Barents Sea,28508,1,1703:103:2,1044.52
1,Barents Sea,28509,1,1703:104:1,1044.52
1,Barents Sea,28510,1,1703:104:2,1044.52
1,Barents Sea,28511,1,1703:205:1,1044.52
1,Barents Sea,28512,1,1703:205:2,1044.52
1,Barents Sea,28513,1,1703:206:1,1044.52
1,Barents Sea,28514,1,1703:206:2,1044.52
1,Barents Sea,28515,1,1703:207:1,1044.52
1,Barents Sea,28516,1,1703:207:2,1044.52
1,Barents Sea,28517,1,1703:208:1,1044.52
1,Barents Sea,28518,1,1703:208:2,1044.52
1,Barents Sea,28519,1,1703:209:1,1044.52
1,Barents Sea,28520,1,1703:209:2,1044.52
1,Barents Sea,28521,1,1704:100:1,1044.52
1,Barents Sea,28522,1,1704:100:2,1044.52
1,Barents Sea,28523,1,1704:101:1,1044.52
1,Barents Sea,28524,1,1704:101:2,1044.52
1,Barents Sea,28525,1,1704:102:1,1044.52
1,Barents Sea,28526,1,1704:102:2,1044.52
1,Barents Sea,28527,1,1704:103:1,1044.52
1,Barents Sea,28528,1,1704:103:2,1044.52
1,Barents Sea,28529,1,1704:104:1,1044.52
1,Barents Sea,28530,1,1704:104:2,1044.52
1,Barents Sea,28531,1,1704:205:1,1044.52
1,Barents Sea,28532,1,1704:205:2,1044.52
1,Barents Sea,28533,1,1704:206:1,1044.52
1,Barents Sea,28534,1,1704:206:2,1044.52
1,Barents Sea,28535,1,1704:207:1,1044.52
1,Barents Sea,28536,1,1704:207:2,1044.52
1,Barents Sea,28537,1,1704:208:1,1044.52
1,Barents Sea,28538,1,1704:208:2,1044.52
1,Barents Sea,28539,1,1704:209:1,1044.52
1,Barents Sea,28540,1,1704:209:2,1044.52
1,Barents Sea,28541,1,1705:100:1,1044.52
1,Barents Sea,28542,1,1705:100:2,1044.52
1,Barents Sea,28543,1,1705:101:1,1044.52
1,Barents Sea,28544,1,1705:101:2,1044.52
1,Barents Sea,28545,1,1705:102:1,1044.52
1,Barents Sea,28546,1,1705:102:2,1044.52
1,Barents Sea,28547,1,1705:103:1,1044.52
1,Barents Sea,28548,1,1705:103:2,1044.52
1,Barents Sea,28549,1,1705:104:1,1044.52
1,Barents Sea,28550,1,1705:104:2,1044.52
1,Barents Sea,28551,0.97,1705:205:1,1044.52
1,Barents Sea,28552,0.84,1705:205:2,1044.52
1,Barents Sea,28553,0.61,1705:206:1,1044.52
1,Barents Sea,28554,0.38,1705:206:2,1044.52
1,Barents Sea,28555,0.15,1705:207:1,1044.52
1,Barents Sea,29193,0.38,1601:496:3,1069.87
1,Barents Sea,29194,0.81,1601:496:4,1069.87
1,Barents Sea,29195,1,1601:497:3,1069.87
1,Barents Sea,29196,1,1601:497:4,1069.87
1,Barents Sea,29197,0.91,1601:498:3,1069.87
1,Barents Sea,29198,0.65,1601:498:4,1069.87
1,Barents Sea,29199,0.4,1601:499:3,1069.87
1,Barents Sea,29200,0.14,1601:499:4,1069.87
1,Barents Sea,29226,0.04,1603:392:4,1069.87
1,Barents Sea,29227,0.29,1603:393:3,1069.87
1,Barents Sea,29228,0.57,1603:393:4,1069.87
1,Barents Sea,29229,0.84,1603:394:3,1069.87
1,Barents Sea,29230,1,1603:394:4,1069.87
1,Barents Sea,29231,1,1603:495:3,1069.87
1,Barents Sea,29232,1,1603:495:4,1069.87
1,Barents Sea,29233,1,1603:496:3,1069.87
1,Barents Sea,29234,1,1603:496:4,1069.87
1,Barents Sea,29235,1,1603:497:3,1069.87
1,Barents Sea,29236,1,1603:497:4,1069.87
1,Barents Sea,29237,1,1603:498:3,1069.87
1,Barents Sea,29238,1,1603:498:4,1069.87
1,Barents Sea,29239,1,1603:499:3,1069.87
1,Barents Sea,29240,1,1603:499:4,1069.87
1,Barents Sea,29241,1,1604:390:3,1069.87
1,Barents Sea,29242,1,1604:390:4,1069.87
1,Barents Sea,29243,1,1604:391:3,1069.87
1,Barents Sea,29244,1,1604:391:4,1069.87
1,Barents Sea,29245,1,1604:392:3,1069.87
1,Barents Sea,29246,1,1604:392:4,1069.87
1,Barents Sea,29247,1,1604:393:3,1069.87
1,Barents Sea,29248,1,1604:393:4,1069.87
1,Barents Sea,29249,1,1604:394:3,1069.87
1,Barents Sea,29250,1,1604:394:4,1069.87
1,Barents Sea,29251,1,1604:495:3,1069.87
1,Barents Sea,29252,1,1604:495:4,1069.87
1,Barents Sea,29253,1,1604:496:3,1069.87
1,Barents Sea,29254,1,1604:496:4,1069.87
1,Barents Sea,29255,1,1604:497:3,1069.87
1,Barents Sea,29256,1,1604:497:4,1069.87
1,Barents Sea,29257,1,1604:498:3,1069.87
1,Barents Sea,29258,1,1604:498:4,1069.87
1,Barents Sea,29259,1,1604:499:3,1069.87
1,Barents Sea,29260,1,1604:499:4,1069.87
1,Barents Sea,29261,1,1605:390:3,1069.87
1,Barents Sea,29262,1,1605:390:4,1069.87
1,Barents Sea,29263,1,1605:391:3,1069.87
1,Barents Sea,29264,1,1605:391:4,1069.87
1,Barents Sea,29265,1,1605:392:3,1069.87
1,Barents Sea,29266,1,1605:392:4,1069.87
1,Barents Sea,29267,1,1605:393:3,1069.87
1,Barents Sea,29268,1,1605:393:4,1069.87
1,Barents Sea,29269,1,1605:394:3,1069.87
1,Barents Sea,29270,1,1605:394:4,1069.87
1,Barents Sea,29271,1,1605:495:3,1069.87
1,Barents Sea,29272,1,1605:495:4,1069.87
1,Barents Sea,29273,1,1605:496:3,1069.87
1,Barents Sea,29274,1,1605:496:4,1069.87
1,Barents Sea,29275,1,1605:497:3,1069.87
1,Barents Sea,29276,0.92,1605:497:4,1069.87
1,Barents Sea,29277,0.56,1605:498:3,1069.87
1,Barents Sea,29278,0.02,1605:498:4,1069.87
1,Barents Sea,29915,0.08,1601:497:1,1095.13
1,Barents Sea,29916,0.16,1601:497:2,1095.13
1,Barents Sea,29950,0.13,1603:394:2,1095.13
1,Barents Sea,29951,0.4,1603:495:1,1095.13
1,Barents Sea,29952,0.69,1603:495:2,1095.13
1,Barents Sea,29953,0.95,1603:496:1,1095.13
1,Barents Sea,29954,1,1603:496:2,1095.13
1,Barents Sea,29955,1,1603:497:1,1095.13
1,Barents Sea,29956,1,1603:497:2,1095.13
1,Barents Sea,29957,1,1603:498:1,1095.13
1,Barents Sea,29958,1,1603:498:2,1095.13
1,Barents Sea,29959,1,1603:499:1,1095.13
1,Barents Sea,29960,1,1603:499:2,1095.13
1,Barents Sea,29961,1,1604:390:1,1095.13
1,Barents Sea,29962,1,1604:390:2,1095.13
1,Barents Sea,29963,1,1604:391:1,1095.13
1,Barents Sea,29964,1,1604:391:2,1095.13
1,Barents Sea,29965,1,1604:392:1,1095.13
1,Barents Sea,29966,1,1604:392:2,1095.13
1,Barents Sea,29967,1,1604:393:1,1095.13
1,Barents Sea,29968,1,1604:393:2,1095.13
1,Barents Sea,29969,1,1604:394:1,1095.13
1,Barents Sea,29970,1,1604:394:2,1095.13
1,Barents Sea,29971,1,1604:495:1,1095.13
1,Barents Sea,29972,1,1604:495:2,1095.13
1,Barents Sea,29973,1,1604:496:1,1095.13
1,Barents Sea,29974,1,1604:496:2,1095.13
1,Barents Sea,29975,1,1604:497:1,1095.13
1,Barents Sea,29976,1,1604:497:2,1095.13
1,Barents Sea,29977,1,1604:498:1,1095.13
1,Barents Sea,29978,1,1604:498:2,1095.13
1,Barents Sea,29979,1,1604:499:1,1095.13
1,Barents Sea,29980,1,1604:499:2,1095.13
1,Barents Sea,29981,1,1605:390:1,1095.13
1,Barents Sea,29982,1,1605:390:2,1095.13
1,Barents Sea,29983,1,1605:391:1,1095.13
1,Barents Sea,29984,1,1605:391:2,1095.13
1,Barents Sea,29985,1,1605:392:1,1095.13
1,Barents Sea,29986,1,1605:392:2,1095.13
1,Barents Sea,29987,0.88,1605:393:1,1095.13
1,Barents Sea,29988,0.83,1605:393:2,1095.13
1,Barents Sea,29989,0.9,1605:394:1,1095.13
1,Barents Sea,29990,0.9,1605:394:2,1095.13
1,Barents Sea,29991,0.9,1605:495:1,1095.13
1,Barents Sea,29992,0.94,1605:495:2,1095.13
1,Barents Sea,29993,1,1605:496:1,1095.13
1,Barents Sea,29994,1,1605:496:2,1095.13
1,Barents Sea,29995,0.96,1605:497:1,1095.13
1,Barents Sea,29996,0.49,1605:497:2,1095.13
1,Barents Sea,29997,0.04,1605:498:1,1095.13
1,Barents Sea,30673,0.02,1603:486:3,1120.32
1,Barents Sea,30674,0.26,1603:486:4,1120.32
1,Barents Sea,30675,0.54,1603:487:3,1120.32
1,Barents Sea,30676,0.83,1603:487:4,1120.32
1,Barents Sea,30677,1,1603:488:3,1120.32
1,Barents Sea,30678,1,1603:488:4,1120.32
1,Barents Sea,30679,1,1603:489:3,1120.32
1,Barents Sea,30680,1,1603:489:4,1120.32
1,Barents Sea,30681,1,1604:380:3,1120.32
1,Barents Sea,30682,1,1604:380:4,1120.32
1,Barents Sea,30683,1,1604:381:3,1120.32
1,Barents Sea,30684,1,1604:381:4,1120.32
1,Barents Sea,30685,1,1604:382:3,1120.32
1,Barents Sea,30686,1,1604:382:4,1120.32
1,Barents Sea,30687,0.86,1604:383:3,1120.32
1,Barents Sea,30688,0.6,1604:383:4,1120.32
1,Barents Sea,30689,0.7,1604:384:3,1120.32
1,Barents Sea,30690,0.73,1604:384:4,1120.32
1,Barents Sea,30691,0.82,1604:485:3,1120.32
1,Barents Sea,30692,0.98,1604:485:4,1120.32
1,Barents Sea,30693,1,1604:486:3,1120.32
1,Barents Sea,30694,1,1604:486:4,1120.32
1,Barents Sea,30695,1,1604:487:3,1120.32
1,Barents Sea,30696,1,1604:487:4,1120.32
1,Barents Sea,30697,1,1604:488:3,1120.32
1,Barents Sea,30698,1,1604:488:4,1120.32
1,Barents Sea,30699,1,1604:489:3,1120.32
1,Barents Sea,30700,1,1604:489:4,1120.32
1,Barents Sea,30701,1,1605:380:3,1120.32
1,Barents Sea,30702,1,1605:380:4,1120.32
1,Barents Sea,30703,0.82,1605:381:3,1120.32
1,Barents Sea,30704,0.59,1605:381:4,1120.32
1,Barents Sea,30705,0.35,1605:382:3,1120.32
1,Barents Sea,30706,0.12,1605:382:4,1120.32
1,Barents Sea,31397,0.11,1603:488:1,1145.41
1,Barents Sea,31398,0.4,1603:488:2,1145.41
1,Barents Sea,31399,0.69,1603:489:1,1145.41
1,Barents Sea,31400,0.95,1603:489:2,1145.41
1,Barents Sea,31401,1,1604:380:1,1145.41
1,Barents Sea,31402,1,1604:380:2,1145.41
1,Barents Sea,31403,1,1604:381:1,1145.41
1,Barents Sea,31404,1,1604:381:2,1145.41
1,Barents Sea,31405,1,1604:382:1,1145.41
1,Barents Sea,31406,1,1604:382:2,1145.41
1,Barents Sea,31407,0.94,1604:383:1,1145.41
1,Barents Sea,31408,0.09,1604:383:2,1145.41
1,Barents Sea,31412,0.04,1604:485:2,1145.41
1,Barents Sea,31413,0.25,1604:486:1,1145.41
1,Barents Sea,31414,0.48,1604:486:2,1145.41
1,Barents Sea,31415,0.71,1604:487:1,1145.41
1,Barents Sea,31416,0.94,1604:487:2,1145.41
1,Barents Sea,31417,1,1604:488:1,1145.41
1,Barents Sea,31418,0.97,1604:488:2,1145.41
1,Barents Sea,31419,0.78,1604:489:1,1145.41
1,Barents Sea,31420,0.52,1604:489:2,1145.41
1,Barents Sea,31421,0.3,1605:380:1,1145.41
1,Barents Sea,31422,0.06,1605:380:2,1145.41
1,Barents Sea,32120,0.03,1603:479:4,1170.42
1,Barents Sea,32121,0.34,1604:370:3,1170.42
1,Barents Sea,32122,0.73,1604:370:4,1170.42
1,Barents Sea,32123,0.99,1604:371:3,1170.42
1,Barents Sea,32124,1,1604:371:4,1170.42
1,Barents Sea,32125,1,1604:372:3,1170.42
1,Barents Sea,32126,1,1604:372:4,1170.42
1,Barents Sea,32127,1,1604:373:3,1170.42
1,Barents Sea,32128,0.54,1604:373:4,1170.42
1,Barents Sea,32137,0.15,1604:478:3,1170.42
1,Barents Sea,32138,0.03,1604:478:4,1170.42
1,Barents Sea,32843,0.37,1604:371:1,1195.34
1,Barents Sea,32844,1,1604:371:2,1195.34
1,Barents Sea,32845,1,1604:372:1,1195.34
1,Barents Sea,32846,1,1604:372:2,1195.34
1,Barents Sea,32847,0.94,1604:373:1,1195.34
1,Barents Sea,32848,0.15,1604:373:2,1195.34
1,Barents Sea,33564,0.04,1604:361:4,1220.17
1,Barents Sea,33565,0.22,1604:362:3,1220.17
1,Barents Sea,33566,0.38,1604:362:4,1220.17
1,Barents Sea,33567,0.24,1604:363:3,1220.17
44,Norwegian Sea,11858,0.22,7801:111:3,443.54
44,Norwegian Sea,11859,0.46,7801:110:4,443.54
44,Norwegian Sea,11860,0.38,7801:110:3,443.54
44,Norwegian Sea,11861,0.29,7800:219:4,443.54
44,Norwegian Sea,11862,0.2,7800:219:3,443.54
44,Norwegian Sea,11863,0.05,7800:218:4,443.54
44,Norwegian Sea,11875,0.18,7800:112:4,443.54
44,Norwegian Sea,11876,0.42,7800:112:3,443.54
44,Norwegian Sea,11877,0.68,7800:111:4,443.54
44,Norwegian Sea,11878,0.92,7800:111:3,443.54
44,Norwegian Sea,11879,0.83,7800:110:4,443.54
44,Norwegian Sea,11880,0.55,7800:110:3,443.54
44,Norwegian Sea,11881,0.28,1800:110:3,443.54
44,Norwegian Sea,11882,0.03,1800:110:4,443.54
44,Norwegian Sea,12577,0.28,7801:111:2,470.22
44,Norwegian Sea,12578,0.97,7801:111:1,470.22
44,Norwegian Sea,12579,1,7801:110:2,470.22
44,Norwegian Sea,12580,1,7801:110:1,470.22
44,Norwegian Sea,12581,1,7800:219:2,470.22
44,Norwegian Sea,12582,1,7800:219:1,470.22
44,Norwegian Sea,12583,1,7800:218:2,470.22
44,Norwegian Sea,12584,0.83,7800:218:1,470.22
44,Norwegian Sea,12585,0.61,7800:217:2,470.22
44,Norwegian Sea,12586,0.4,7800:217:1,470.22
44,Norwegian Sea,12587,0.3,7800:216:2,470.22
44,Norwegian Sea,12588,0.35,7800:216:1,470.22
44,Norwegian Sea,12589,0.4,7800:215:2,470.22
44,Norwegian Sea,12590,0.4,7800:215:1,470.22
44,Norwegian Sea,12591,0.5,7800:114:2,470.22
44,Norwegian Sea,12592,0.5,7800:114:1,470.22
44,Norwegian Sea,12593,0.68,7800:113:2,470.22
44,Norwegian Sea,12594,0.92,7800:113:1,470.22
44,Norwegian Sea,12595,1,7800:112:2,470.22
44,Norwegian Sea,12596,1,7800:112:1,470.22
44,Norwegian Sea,12597,1,7800:111:2,470.22
44,Norwegian Sea,12598,1,7800:111:1,470.22
44,Norwegian Sea,12599,1,7800:110:2,470.22
44,Norwegian Sea,12600,1,7800:110:1,470.22
44,Norwegian Sea,12601,1,1800:110:1,470.22
44,Norwegian Sea,12602,0.97,1800:110:2,470.22
44,Norwegian Sea,12603,0.72,1800:111:1,470.22
44,Norwegian Sea,12604,0.44,1800:111:2,470.22
44,Norwegian Sea,12605,0.17,1800:112:1,470.22
44,Norwegian Sea,13296,0.36,7801:102:3,496.86
44,Norwegian Sea,13297,0.98,7801:101:4,496.86
44,Norwegian Sea,13298,1,7801:101:3,496.86
44,Norwegian Sea,13299,1,7801:100:4,496.86
44,Norwegian Sea,13300,1,7801:100:3,496.86
44,Norwegian Sea,13301,1,7800:209:4,496.86
44,Norwegian Sea,13302,1,7800:209:3,496.86
44,Norwegian Sea,13303,1,7800:208:4,496.86
44,Norwegian Sea,13304,1,7800:208:3,496.86
44,Norwegian Sea,13305,1,7800:207:4,496.86
44,Norwegian Sea,13306,1,7800:207:3,496.86
44,Norwegian Sea,13307,1,7800:206:4,496.86
44,Norwegian Sea,13308,1,7800:206:3,496.86
44,Norwegian Sea,13309,1,7800:205:4,496.86
44,Norwegian Sea,13310,1,7800:205:3,496.86
44,Norwegian Sea,13311,1,7800:104:4,496.86
44,Norwegian Sea,13312,1,7800:104:3,496.86
44,Norwegian Sea,13313,1,7800:103:4,496.86
44,Norwegian Sea,13314,1,7800:103:3,496.86
44,Norwegian Sea,13315,1,7800:102:4,496.86
44,Norwegian Sea,13316,1,7800:102:3,496.86
44,Norwegian Sea,13317,1,7800:101:4,496.86
44,Norwegian Sea,13318,1,7800:101:3,496.86
44,Norwegian Sea,13319,1,7800:100:4,496.86
44,Norwegian Sea,13320,1,7800:100:3,496.86
44,Norwegian Sea,13321,1,1800:100:3,496.86
44,Norwegian Sea,13322,1,1800:100:4,496.86
44,Norwegian Sea,13323,1,1800:101:3,496.86
44,Norwegian Sea,13324,1,1800:101:4,496.86
44,Norwegian Sea,13325,1,1800:102:3,496.86
44,Norwegian Sea,13326,0.9,1800:102:4,496.86
44,Norwegian Sea,13327,0.61,1800:103:3,496.86
44,Norwegian Sea,13328,0.28,1800:103:4,496.86
44,Norwegian Sea,13329,0.02,1800:104:3,496.86
44,Norwegian Sea,14015,0.43,7801:102:2,523.47
44,Norwegian Sea,14016,0.99,7801:102:1,523.47
44,Norwegian Sea,14017,1,7801:101:2,523.47
44,Norwegian Sea,14018,1,7801:101:1,523.47
44,Norwegian Sea,14019,1,7801:100:2,523.47
44,Norwegian Sea,14020,1,7801:100:1,523.47
44,Norwegian Sea,14021,1,7800:209:2,523.47
44,Norwegian Sea,14022,1,7800:209:1,523.47
44,Norwegian Sea,14023,1,7800:208:2,523.47
44,Norwegian Sea,14024,1,7800:208:1,523.47
44,Norwegian Sea,14025,1,7800:207:2,523.47
44,Norwegian Sea,14026,1,7800:207:1,523.47
44,Norwegian Sea,14027,1,7800:206:2,523.47
44,Norwegian Sea,14028,1,7800:206:1,523.47
44,Norwegian Sea,14029,1,7800:205:2,523.47
44,Norwegian Sea,14030,1,7800:205:1,523.47
44,Norwegian Sea,14031,1,7800:104:2,523.47
44,Norwegian Sea,14032,1,7800:104:1,523.47
44,Norwegian Sea,14033,1,7800:103:2,523.47
44,Norwegian Sea,14034,1,7800:103:1,523.47
44,Norwegian Sea,14035,1,7800:102:2,523.47
44,Norwegian Sea,14036,1,7800:102:1,523.47
44,Norwegian Sea,14037,1,7800:101:2,523.47
44,Norwegian Sea,14038,1,7800:101:1,523.47
44,Norwegian Sea,14039,1,7800:100:2,523.47
44,Norwegian Sea,14040,1,7800:100:1,523.47
44,Norwegian Sea,14041,1,1800:100:1,523.47
44,Norwegian Sea,14042,1,1800:100:2,523.47
44,Norwegian Sea,14043,1,1800:101:1,523.47
44,Norwegian Sea,14044,1,1800:101:2,523.47
44,Norwegian Sea,14045,1,1800:102:1,523.47
44,Norwegian Sea,14046,1,1800:102:2,523.47
44,Norwegian Sea,14047,1,1800:103:1,523.47
44,Norwegian Sea,14048,1,1800:103:2,523.47
44,Norwegian Sea,14049,0.94,1800:104:1,523.47
44,Norwegian Sea,14050,0.65,1800:104:2,523.47
44,Norwegian Sea,14051,0.2,1800:205:1,523.47
44,Norwegian Sea,14734,0.49,7701:393:3,550.03
44,Norwegian Sea,14735,1,7701:392:4,550.03
44,Norwegian Sea,14736,1,7701:392:3,550.03
44,Norwegian Sea,14737,1,7701:391:4,550.03
44,Norwegian Sea,14738,1,7701:391:3,550.03
44,Norwegian Sea,14739,1,7701:390:4,550.03
44,Norwegian Sea,14740,1,7701:390:3,550.03
44,Norwegian Sea,14741,1,7700:499:4,550.03
44,Norwegian Sea,14742,1,7700:499:3,550.03
44,Norwegian Sea,14743,1,7700:498:4,550.03
44,Norwegian Sea,14744,1,7700:498:3,550.03
44,Norwegian Sea,14745,1,7700:497:4,550.03
44,Norwegian Sea,14746,1,7700:497:3,550.03
44,Norwegian Sea,14747,1,7700:496:4,550.03
44,Norwegian Sea,14748,1,7700:496:3,550.03
44,Norwegian Sea,14749,1,7700:495:4,550.03
44,Norwegian Sea,14750,1,7700:495:3,550.03
44,Norwegian Sea,14751,1,7700:394:4,550.03
44,Norwegian Sea,14752,1,7700:394:3,550.03
44,Norwegian Sea,14753,1,7700:393:4,550.03
44,Norwegian Sea,14754,1,7700:393:3,550.03
44,Norwegian Sea,14755,1,7700:392:4,550.03
44,Norwegian Sea,14756,1,7700:392:3,550.03
44,Norwegian Sea,14757,1,7700:391:4,550.03
44,Norwegian Sea,14758,1,7700:391:3,550.03
44,Norwegian Sea,14759,1,7700:390:4,550.03
44,Norwegian Sea,14760,1,7700:390:3,550.03
44,Norwegian Sea,14761,1,1700:390:3,550.03
44,Norwegian Sea,14762,1,1700:390:4,550.03
44,Norwegian Sea,14763,1,1700:391:3,550.03
44,Norwegian Sea,14764,1,1700:391:4,550.03
44,Norwegian Sea,14765,1,1700:392:3,550.03
44,Norwegian Sea,14766,1,1700:392:4,550.03
44,Norwegian Sea,14767,1,1700:393:3,550.03
44,Norwegian Sea,14768,1,1700:393:4,550.03
44,Norwegian Sea,14769,1,1700:394:3,550.03
44,Norwegian Sea,14770,1,1700:394:4,550.03
44,Norwegian Sea,14771,1,1700:495:3,550.03
44,Norwegian Sea,14772,0.65,1700:495:4,550.03
44,Norwegian Sea,14773,0.16,1700:496:3,550.03
44,Norwegian Sea,15452,0.01,7701:394:1,576.55
44,Norwegian Sea,15453,0.56,7701:393:2,576.55
44,Norwegian Sea,15454,1,7701:393:1,576.55
44,Norwegian Sea,15455,1,7701:392:2,576.55
44,Norwegian Sea,15456,1,7701:392:1,576.55
44,Norwegian Sea,15457,1,7701:391:2,576.55
44,Norwegian Sea,15458,1,7701:391:1,576.55
44,Norwegian Sea,15459,1,7701:390:2,576.55
44,Norwegian Sea,15460,1,7701:390:1,576.55
44,Norwegian Sea,15461,1,7700:499:2,576.55
44,Norwegian Sea,15462,1,7700:499:1,576.55
44,Norwegian Sea,15463,1,7700:498:2,576.55
44,Norwegian Sea,15464,1,7700:498:1,576.55
44,Norwegian Sea,15465,1,7700:497:2,576.55
44,Norwegian Sea,15466,1,7700:497:1,576.55
44,Norwegian Sea,15467,1,7700:496:2,576.55
44,Norwegian Sea,15468,1,7700:496:1,576.55
44,Norwegian Sea,15469,1,7700:495:2,576.55
44,Norwegian Sea,15470,1,7700:495:1,576.55
44,Norwegian Sea,15471,1,7700:394:2,576.55
44,Norwegian Sea,15472,1,7700:394:1,576.55
44,Norwegian Sea,15473,1,7700:393:2,576.55
44,Norwegian Sea,15474,1,7700:393:1,576.55
44,Norwegian Sea,15475,1,7700:392:2,576.55
44,Norwegian Sea,15476,1,7700:392:1,576.55
44,Norwegian Sea,15477,1,7700:391:2,576.55
44,Norwegian Sea,15478,1,7700:391:1,576.55
44,Norwegian Sea,15479,1,7700:390:2,576.55
44,Norwegian Sea,15480,1,7700:390:1,576.55
44,Norwegian Sea,15481,1,1700:390:1,576.55
44,Norwegian Sea,15482,1,1700:390:2,576.55
44,Norwegian Sea,15483,1,1700:391:1,576.55
44,Norwegian Sea,15484,1,1700:391:2,576.55
44,Norwegian Sea,15485,1,1700:392:1,576.55
44,Norwegian Sea,15486,1,1700:392:2,576.55
44,Norwegian Sea,15487,1,1700:393:1,576.55
44,Norwegian Sea,15488,1,1700:393:2,576.55
44,Norwegian Sea,15489,1,1700:394:1,576.55
44,Norwegian Sea,15490,1,1700:394:2,576.55
44,Norwegian Sea,15491,1,1700:495:1,576.55
44,Norwegian Sea,15492,1,1700:495:2,576.55
44,Norwegian Sea,15493,0.99,1700:496:1,576.55
44,Norwegian Sea,15494,0.69,1700:496:2,576.55
44,Norwegian Sea,15495,0.24,1700:497:1,576.55
44,Norwegian Sea,16171,0.01,7701:384:4,603.03
44,Norwegian Sea,16172,0.64,7701:384:3,603.03
44,Norwegian Sea,16173,1,7701:383:4,603.03
44,Norwegian Sea,16174,1,7701:383:3,603.03
44,Norwegian Sea,16175,1,7701:382:4,603.03
44,Norwegian Sea,16176,1,7701:382:3,603.03
44,Norwegian Sea,16177,1,7701:381:4,603.03
44,Norwegian Sea,16178,1,7701:381:3,603.03
44,Norwegian Sea,16179,1,7701:380:4,603.03
44,Norwegian Sea,16180,1,7701:380:3,603.03
44,Norwegian Sea,16181,1,7700:489:4,603.03
44,Norwegian Sea,16182,1,7700:489:3,603.03
44,Norwegian Sea,16183,1,7700:488:4,603.03
44,Norwegian Sea,16184,1,7700:488:3,603.03
44,Norwegian Sea,16185,1,7700:487:4,603.03
44,Norwegian Sea,16186,1,7700:487:3,603.03
44,Norwegian Sea,16187,1,7700:486:4,603.03
44,Norwegian Sea,16188,1,7700:486:3,603.03
44,Norwegian Sea,16189,1,7700:485:4,603.03
44,Norwegian Sea,16190,1,7700:485:3,603.03
44,Norwegian Sea,16191,1,7700:384:4,603.03
44,Norwegian Sea,16192,1,7700:384:3,603.03
44,Norwegian Sea,16193,1,7700:383:4,603.03
44,Norwegian Sea,16194,1,7700:383:3,603.03
44,Norwegian Sea,16195,1,7700:382:4,603.03
44,Norwegian Sea,16196,1,7700:382:3,603.03
44,Norwegian Sea,16197,1,7700:381:4,603.03
44,Norwegian Sea,16198,1,7700:381:3,603.03
44,Norwegian Sea,16199,1,7700:380:4,603.03
44,Norwegian Sea,16200,1,7700:380:3,603.03
44,Norwegian Sea,16201,1,1700:380:3,603.03
44,Norwegian Sea,16202,1,1700:380:4,603.03
44,Norwegian Sea,16203,1,1700:381:3,603.03
44,Norwegian Sea,16204,1,1700:381:4,603.03
44,Norwegian Sea,16205,1,1700:382:3,603.03
44,Norwegian Sea,16206,1,1700:382:4,603.03
44,Norwegian Sea,16207,1,1700:383:3,603.03
44,Norwegian Sea,16208,1,1700:383:4,603.03
44,Norwegian Sea,16209,1,1700:384:3,603.03
44,Norwegian Sea,16210,1,1700:384:4,603.03
44,Norwegian Sea,16211,1,1700:485:3,603.03
44,Norwegian Sea,16212,1,1700:485:4,603.03
44,Norwegian Sea,16213,1,1700:486:3,603.03
44,Norwegian Sea,16214,1,1700:486:4,603.03
44,Norwegian Sea,16215,1,1700:487:3,603.03
44,Norwegian Sea,16216,0.8,1700:487:4,603.03
44,Norwegian Sea,16217,0.21,1700:488:3,603.03
44,Norwegian Sea,16890,0.03,7701:485:1,629.47
44,Norwegian Sea,16891,0.71,7701:384:2,629.47
