LANDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baleen whales,Toothed whales,Seals,Seabirds,Juvenile sharks,Spurdog,Large piscivorous sharks,Small sharks,Juvenile rays,Starry ray + others,Thornback & Spotted ray,Skate + cuckoo ray,"Juvenile Cod(0-2, 0-40cm)",Cod (adult),"Juvenile Whiting (0-1, 0-20cm)",Whiting (adult),"Juvenile Haddock (0-1, 0-20cm)",Haddock (adult),"Juvenile Saithe (0-3, 0-40cm)",Saithe (adult),Hake,Blue whiting,Norway pout,Other gadoids (large),Other gadoids (small),Monkfish,Gurnards,"Herring (juvenile 0, 1)",Herring (adult),Sprat,Mackerel,Horse mackerel,Sandeels,Plaice,Dab,Long-rough dab,Flounder,Sole,Lemon sole,Witch,Turbot and brill,Megrim,Halibut,Dragonets,Catfish (Wolf-fish),Large demersal fish,Small demersal fish,Miscellaneous filterfeeding pelagic fish,Squid & cuttlefish,Fish larvae,Carnivorous zooplankton,Herbivorous & Omnivorous zooplankton (copepods),Gelatinous zooplankton,Large crabs,Nephrops,Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Shrimp,Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna,Meiofauna,"Benthic microflora (incl. Bacteria, protozoa))","Planktonic microflora (incl. Bacteria, protozoa)",Phytoplankton,Detritus - DOM -water column,Detritus - POM - sediment,Discards
0,0,0,0,0,0.016502199,0.000357191,0.00028337,0,0,0.005154536,0.00E+00,0,0.10469674,0,0.150603315,0,0.10066388,0,0.114880178,0.003371534,0.06336746,0.2726383,0.016984049,0.02757863,0.038907347,0.008264979,0,0.815341094,0.178228899,0.354726216,0.175601236,1.519084,0.508725386,0.150708582,4.87E-06,0.0686551,0.081040846,0.015744601,0.016953738,0.004020009,0.002839263,0.001477327,0,0.01387763,0.014895837,0.1508014,0.010046891,0.002150699,0,0,0,0,0.010959,0.02021365,0.007036162,0.09669284,0.1002858,0,0,0.2358573,0,0,0,0,0,0,0
0,0,0,0,0,0.014065553,0.000336678,0.000277529,0,0,0.005232115,0.00E+00,0,0.104332189,0,0.15230038,0,0.096337819,0,0.114406482,0.003396087,0.0659913,0.2807111,0.015418233,0.02862803,0.03150834,0.008426013,0,0.825239814,0.185282998,0.357646309,0.178281091,1.543524,0.466332387,0.150186183,5.09041E-06,0.06788238,0.07595623,0.015761281,0.016293454,0.004059514,0.002922337,0.001459841,0,0.01107979,0.012172192,0.1564992,0.010176049,0.002149766,0,0,0,0,0.01155726,0.02044098,0.007055799,0.09676792,0.1003365,0,0,0.2359375,0,0,0,0,0,0,0
0,0,0,0,0,0.012742194,0.00032285,0.000276855,0,0,0.005428599,0.00E+00,0,0.113502377,0,0.156417776,0,0.096021855,0,0.118494646,0.003495141,0.06496888,0.2813791,0.014857407,0.02914306,0.028235417,0.008604712,0,0.837754053,0.188054598,0.360618036,0.179383132,1.544498,0.443747388,0.150021383,5.29E-06,0.0684358,0.073071243,0.015808761,0.01603282,0.004132522,0.003082022,0.001453907,0,0.009416718,0.010530218,0.1635213,0.010221559,0.002129518,0,0,0,0,0.01198694,0.02054365,0.007071054,0.09680435,0.1001472,0,0,0.2360156,0,0,0,0,0,0,0
0,0,0,0,0,0.011910848,0.000314082,0.000277934,0,0,0.005656865,0.00E+00,0,0.120612359,0,0.159792773,0,0.095541397,0,0.120356929,0.003575131,0.06368337,0.2821596,0.014697538,0.02950812,0.02643842,0.008669739,0,0.849542512,0.188590998,0.362647446,0.179330635,1.537915,0.430247588,0.149851184,5.45E-06,0.06920545,0.071356594,0.015856551,0.015978456,0.004167136,0.003235773,0.001450293,0,0.008455924,0.009548616,0.1704023,0.010294053,0.002108033,0,0,0,0,0.01225062,0.02054233,0.00708188,0.09680454,0.1002571,0,0,0.2360604,0,0,0,0,0,0,0
0,0,0,0,0,0.011339404,0.000308724,0.00027959,0,0,0.005867984,0.00E+00,0,0.121267453,0,0.16251693,0,0.094306448,0,0.121704817,0.003630454,0.06314264,0.2836256,0.014762029,0.02976798,0.025332994,0.008664719,0,0.861348797,0.188741998,0.363753632,0.17922534,1.530319,0.421943289,0.149764684,5.58E-06,0.06988001,0.070439055,0.015894291,0.016020663,0.004184857,0.003367222,0.001447168,0,0.00788422,0.00891416,0.1755248,0.010367965,0.002092492,0,0,0,0,0.01239684,0.0205011,0.007088952,0.09678525,0.100214,0,0,0.2360808,0,0,0,0,0,0,0
0,0,0,0,0,0.010927859,0.000305587,0.000281344,0,0,0.006029812,0.00E+00,0,0.119582776,0,0.164883166,0,0.093347472,0,0.121432819,0.003672349,0.06300163,0.2837048,0.014952582,0.02975905,0.02462515,0.008638068,0,0.870147394,0.188188298,0.364091989,0.179152044,1.521942,0.416855589,0.149817384,5.67E-06,0.07037254,0.070008696,0.015920821,0.01609898,0.004210844,0.003469922,0.001444351,0,0.00749239,0.008457373,0.1774492,0.010394909,0.002082738,0,0,0,0,0.0124645,0.02045832,0.007092727,0.0967608,0.09987885,0,0,0.2360888,0,0,0,0,0,0,0
0,0,0,0,0,0.010608297,0.000303571,0.000282817,0,0,0.006125506,0.00E+00,0,0.119565267,0,0.166292141,0,0.093100409,0,0.120060832,0.003700774,0.06304166,0.2823976,0.015167996,0.02952905,0.024153735,0.008596228,0,0.872618513,0.186633898,0.363779173,0.178885459,1.514434,0.413702189,0.149902884,5.71E-06,0.07065233,0.069766676,0.015939251,0.016181463,0.004234068,0.003527154,0.001440818,0,0.007201742,0.008110825,0.1765491,0.010374895,0.002080208,0,0,0,0,0.01247849,0.02041988,0.007094119,0.09673885,0.09950107,0,0,0.2360844,0,0,0,0,0,0,0
0,0,0,0,0,0.010340258,0.000301901,0.000283832,0,0,0.00616276,0.00E+00,0,0.121361904,0,0.166382538,0,0.093076672,0,0.11913944,0.003713733,0.06316594,0.2814117,0.015353648,0.02932497,0.023815285,0.008542929,0,0.869650859,0.185069998,0.363109457,0.178582275,1.510933,0.411654689,0.149913784,5.71E-06,0.07074706,0.069567016,0.015952881,0.01625313,0.004236732,0.003537967,0.001435953,0,0.006977247,0.007845886,0.1749126,0.010345165,0.002083585,0,0,0,0,0.01246538,0.02038336,0.007094506,0.09672273,0.09935302,0,0,0.2360667,0,0,0,0,0,0,0
0,0,0,0,0,0.010111397,0.000300371,0.000284482,0,0,0.006169109,0.00E+00,0,0.122965665,0,0.165754767,0,0.092911532,0,0.11913514,0.00371648,0.06324075,0.2813627,0.015523963,0.02928007,0.023558139,0.008496203,0,0.86655225,0.184362798,0.362465711,0.178470081,1.511593,0.410287289,0.149853784,5.70E-06,0.07073906,0.069424646,0.015963751,0.016311043,0.004222658,0.003528053,0.001430509,0,0.006799774,0.007642454,0.174223,0.010323911,0.002087312,0,0,0,0,0.01244971,0.02034998,0.007094925,0.09671427,0.09941625,0,0,0.2360443,0,0,0,0,0,0,0
0,0,0,0,0,0.009922985,0.000299131,0.000284951,0,0,0.006168814,0.00E+00,0,0.12347492,0,0.165255483,0,0.092675459,0,0.119408837,0.003716194,0.06314006,0.281419,0.015712917,0.02931864,0.023369617,0.008470084,0,0.867473517,0.184337998,0.362000201,0.178409384,1.513296,0.409428789,0.149793984,5.69E-06,0.07070085,0.069380896,0.015972971,0.016359138,0.004210705,0.003521945,0.001425568,0,0.006657261,0.007480158,0.174494,0.010307796,0.002087484,0,0,0,0,0.0124413,0.0203229,0.007095591,0.09671322,0.09948569,0,0,0.2360282,0,0,0,0,0,0,0
0,0,0,0,0,0.009773076,0.000298293,0.000285317,0,0,0.00616988,0.00E+00,0,0.12342618,0,0.16515382,0,0.092558993,0,0.119876733,0.003714487,0.0628905,0.281137,0.015919016,0.02934091,0.023244211,0.008460228,0,0.870846983,0.184495698,0.361635442,0.178203995,1.513667,0.408966389,0.149774484,5.69E-06,0.07066371,0.069417866,0.015981411,0.016401592,0.004210121,0.003524286,0.001421406,0,0.006541364,0.007345045,0.174935,0.01030057,0.002085154,0,0,0,0,0.01243665,0.02030305,0.007096278,0.09671598,0.09946834,0,0,0.2360207,0,0,0,0,0,0,0
0,0,0,0,0,0.009652293,0.000297755,0.000285569,0,0,0.006170385,0.00E+00,0,0.123470661,0,0.165259685,0,0.092575895,0,0.12023363,0.003709594,0.06269121,0.280925,0.016112303,0.02933569,0.023165916,0.008455354,0,0.872450811,0.184610398,0.36130875,0.177974508,1.512985,0.408771189,0.149783384,5.69E-06,0.07063803,0.069487846,0.015989371,0.016439519,0.004217188,0.003529662,0.001417739,0,0.006446162,0.007232925,0.1750779,0.010306339,0.002083925,0,0,0,0,0.01243064,0.02028924,0.007096804,0.09671815,0.09942088,0,0,0.2360171,0,0,0,0,0,0,0
0,0,0,0,0,0.009550687,0.000297335,0.000285716,0,0,0.006168516,0.00E+00,0,0.123756094,0,0.165391302,0,0.092615517,0,0.120183731,0.003703021,0.06269842,0.2811086,0.016271619,0.02933775,0.023115847,0.008450464,0,0.870904942,0.184649598,0.361055734,0.177953809,1.512524,0.408722489,0.149791184,5.69E-06,0.07062725,0.069560756,0.015996371,0.016472004,0.004225446,0.003535242,0.001414396,0,0.006367396,0.007143116,0.1750304,0.01031637,0.002085207,0,0,0,0,0.01242308,0.02027929,0.007097155,0.09671813,0.09940568,0,0,0.2360136,0,0,0,0,0,0,0
0,0,0,0,0,0.00946341,0.000296947,0.000285819,0,0,0.006165433,0.00E+00,0,0.124060265,0,0.165522918,0,0.09262189,0,0.119982132,0.003698845,0.06283057,0.2814386,0.016401934,0.02935356,0.023083945,0.008446255,0,0.868396677,0.184624098,0.360905557,0.178143899,1.512575,0.408747589,0.149785984,5.68E-06,0.070626,0.069632296,0.016001991,0.016498925,0.004232008,0.003541587,0.001411431,0,0.006301854,0.007072154,0.1750283,0.010319658,0.002087156,0,0,0,0,0.01241632,0.02027109,0.007097395,0.0967169,0.09941504,0,0,0.2360105,0,0,0,0,0,0,0
0,0,0,0,0,0.009389591,0.000296606,0.000285914,0,0,0.006162688,0.00E+00,0,0.124267431,0,0.165657664,0,0.092613762,0,0.119925933,0.003698248,0.06289958,0.2815141,0.016518233,0.02936111,0.023068328,0.008442904,0,0.867357201,0.184536598,0.36080941,0.178332988,1.512569,0.408819389,0.149774584,5.68E-06,0.07062276,0.069705816,0.016006481,0.016521641,0.004236847,0.003548229,0.001408851,0,0.006247018,0.007014157,0.1751067,0.01031384,0.002087658,0,0,0,0,0.01241141,0.02026358,0.007097572,0.09671592,0.09941635,0,0,0.236009,0,0,0,0,0,0,0
0,0,0,0,0,0.009328412,0.000296341,0.000285989,0,0,0.006160417,0.00E+00,0,0.124403806,0,0.165750922,0,0.092614594,0,0.119960733,0.00369852,0.06284711,0.2812903,0.016625466,0.02935074,0.023067441,0.008438565,0,0.8679583,0.184398998,0.360693002,0.178359387,1.512197,0.408926789,0.149766184,5.68E-06,0.0706101,0.069779476,0.016010431,0.016541731,0.004239999,0.003552875,0.001406501,0,0.006200906,0.006964618,0.1751759,0.010304409,0.002086708,0,0,0,0,0.01240757,0.02025686,0.007097702,0.0967156,0.09940257,0,0,0.2360084,0,0,0,0,0,0,0
0,0,0,0,0,0.009277563,0.000296135,0.000286022,0,0,0.006158081,0.00E+00,0,0.12450791,0,0.16577417,0,0.092619304,0,0.120009032,0.003696981,0.06276203,0.2810526,0.016719378,0.02933696,0.023076495,0.008432542,0,0.868728198,0.184275598,0.360536501,0.178265292,1.511733,0.409055989,0.149762884,5.68E-06,0.07059132,0.069849126,0.016014211,0.016559805,0.004241476,0.003554388,0.001404234,0,0.006161992,0.006922152,0.1751908,0.010298473,0.002085775,0,0,0,0,0.01240404,0.02025159,0.007097803,0.09671532,0.0993891,0,0,0.2360075,0,0,0,0,0,0,0
0,0,0,0,0,0.009234353,0.000295951,0.00028602,0,0,0.0061557,0.00E+00,0,0.1245893,0,0.165761741,0,0.092617457,0,0.120063232,0.00369372,0.06273154,0.2810251,0.016797806,0.02933541,0.023090021,0.0084266,0,0.868578321,0.184232798,0.360380922,0.178198696,1.511528,0.409191689,0.149761984,5.67E-06,0.07057571,0.069913556,0.016017671,0.016575643,0.004242234,0.003554435,0.001402062,0,0.006129085,0.006886967,0.1751872,0.010298089,0.002085782,0,0,0,0,0.0124009,0.02024802,0.007097872,0.09671464,0.09938718,0,0,0.2360057,0,0,0,0,0,0,0
0,0,0,0,0,0.009197065,0.000295773,0.000286009,0,0,0.006153774,0.00E+00,0,0.124652046,0,0.165771309,0,0.092614409,0,0.120085431,0.003690609,0.06275881,0.2811494,0.016864525,0.02934425,0.023105379,0.008422717,0,0.867743195,0.184252798,0.360267829,0.178231994,1.511573,0.409323489,0.149760184,5.67E-06,0.07056796,0.069973856,0.016020571,0.016589151,0.004243626,0.003555425,0.001400099,0,0.006101212,0.006858629,0.1752037,0.010299359,0.002086404,0,0,0,0,0.01239845,0.02024561,0.007097905,0.09671374,0.0993917,0,0,0.2360038,0,0,0,0,0,0,0
0,0,0,0,0,0.009165072,0.000295608,0.000286009,0,0,0.006152508,0.00E+00,0,0.124721322,0,0.16581995,0,0.092619119,0,0.120078132,0.003688903,0.06279219,0.281241,0.016924611,0.0293517,0.023122699,0.008420832,0,0.867066112,0.184268098,0.360195319,0.178314389,1.511611,0.409447589,0.149756984,5.67E-06,0.07056465,0.070030086,0.016022891,0.01660069,0.004245951,0.003557912,0.001398396,0,0.006077547,0.006835563,0.175236,0.010298414,0.002086836,0,0,0,0,0.01239662,0.02024352,0.007097906,0.09671313,0.09939259,0,0,0.2360026,0,0,0,0,0,0,0
0,0,0,0,0,0.009138032,0.000295469,0.000286016,0,0,0.006151613,0.00E+00,0,0.12480716,0,0.165877621,0,0.09262854,0,0.120083331,0.003688229,0.06279358,0.2812236,0.016979967,0.02935188,0.02314235,0.008419376,0,0.866934261,0.184248398,0.360133063,0.178366987,1.511496,0.409564189,0.149753084,5.67E-06,0.07055995,0.070081026,0.016024881,0.016610868,0.004248353,0.003560687,0.001396899,0,0.006057398,0.006816106,0.1752614,0.010295274,0.002086747,0,0,0,0,0.01239504,0.02024137,0.007097891,0.09671292,0.09938817,0,0,0.2360021,0,0,0,0,0,0,0
0,0,0,0,0,0.009115284,0.000295356,0.000286018,0,0,0.006150741,0.00E+00,0,0.124891389,0,0.165912939,0,0.092632327,0,0.120098231,0.003687525,0.06277146,0.2811582,0.017029574,0.02934841,0.023163455,0.008417246,0,0.867074676,0.184211298,0.360061045,0.178370186,1.511298,0.409672889,0.149749484,5.67E-06,0.07055207,0.070126166,0.016026751,0.016620057,0.004250031,0.003562634,0.001395525,0,0.00604021,0.006799413,0.1752724,0.010291956,0.002086423,0,0,0,0,0.0123935,0.02023931,0.007097881,0.09671289,0.09938353,0,0,0.2360018,0,0,0,0,0,0,0
0,0,0,0,0,0.009095939,0.000295258,0.000286012,0,0,0.006149823,0.00E+00,0,0.124952148,0,0.165925278,0,0.092627524,0,0.120103731,0.003686332,0.0627551,0.2811245,0.017072507,0.02934693,0.023184441,0.008414662,0,0.867087324,0.184182698,0.359982702,0.178357587,1.511149,0.409773289,0.149746784,5.67E-06,0.07054327,0.070166396,0.016028541,0.016628333,0.004250987,0.003563729,0.00139424,0,0.006025537,0.006785319,0.1752784,0.010289613,0.002086247,0,0,0,0,0.01239209,0.02023766,0.007097879,0.09671279,0.09938195,0,0,0.2360012,0,0,0,0,0,0,0
0,0,0,0,0,0.009079273,0.000295165,0.000286002,0,0,0.006148998,0.00E+00,0,0.124989057,0,0.165932879,0,0.092620597,0,0.120108031,0.003684972,0.06275586,0.2811368,0.017109601,0.02934851,0.023204341,0.008412394,0,0.866876103,0.184170898,0.359910684,0.178361787,1.51108,0.409864989,0.149744884,5.67E-06,0.07053611,0.070202996,0.016030161,0.016635667,0.00425174,0.003564598,0.001393057,0,0.00601301,0.006773714,0.1752868,0.010287979,0.002086292,0,0,0,0,0.01239094,0.02023648,0.007097879,0.09671255,0.09938227,0,0,0.2360004,0,0,0,0,0,0,0
0,0,0,0,0,0.009064853,0.000295078,0.000285995,0,0,0.006148351,0.00E+00,0,0.125020193,0,0.165947453,0,0.092617642,0,0.120116931,0.003683865,0.06276356,0.2811592,0.017142575,0.0293506,0.023223096,0.008410753,0,0.866609611,0.184166998,0.35984984,0.178384186,1.511037,0.409947889,0.149743184,5.67E-06,0.07053075,0.070236416,0.016031551,0.016642126,0.004252657,0.003565646,0.001391993,0,0.006002303,0.006764221,0.1752964,0.010286276,0.002086392,0,0,0,0,0.01239002,0.02023557,0.00709787,0.0967123,0.09938219,0,0,0.2359997,0,0,0,0,0,0,0
0,0,0,0,0,0.009052448,0.000294998,0.00028599,0,0,0.006147842,0.00E+00,0,0.125058238,0,0.165965783,0,0.092617734,0,0.120125131,0.003683077,0.06276625,0.2811626,0.017172531,0.02935123,0.023240934,0.008409473,0,0.866451867,0.184160198,0.359795626,0.178407084,1.51097,0.410022589,0.149741384,5.67E-06,0.07052586,0.070266505,0.016032761,0.016647834,0.004253673,0.003566792,0.001391039,0,0.005993142,0.006756339,0.1753027,0.01028415,0.002086398,0,0,0,0,0.01238923,0.02023474,0.007097855,0.09671208,0.09938097,0,0,0.2359992,0,0,0,0,0,0,0
0,0,0,0,0,0.009041827,0.000294928,0.000285986,0,0,0.006147385,0.00E+00,0,0.125100637,0,0.165979821,0,0.092616533,0,0.120133131,0.003682412,0.0627621,0.2811505,0.017199648,0.02935083,0.023257906,0.008408201,0,0.866408448,0.184149998,0.359741781,0.178418984,1.510878,0.410089589,0.149739584,5.66E-06,0.07052043,0.070293245,0.016033841,0.016652942,0.004254552,0.003567786,0.001390172,0,0.005985295,0.006749686,0.1753059,0.010281876,0.002086315,0,0,0,0,0.0123885,0.02023395,0.007097839,0.09671196,0.09937959,0,0,0.2359988,0,0,0,0,0,0,0
0,0,0,0,0,0.009032724,0.000294865,0.000285981,0,0,0.006146952,0.00E+00,0,0.125137357,0,0.165987689,0,0.092612192,0,0.120141631,0.003681713,0.06275662,0.2811413,0.017223855,0.02935076,0.023273802,0.008406864,0,0.866385444,0.184142198,0.359687138,0.178423383,1.510792,0.410149889,0.149737884,5.66E-06,0.07051458,0.070317085,0.016034841,0.016657556,0.004255211,0.003568567,0.001389377,0,0.005978568,0.006744081,0.1753084,0.010279828,0.002086226,0,0,0,0,0.01238784,0.02023325,0.007097828,0.09671184,0.09937891,0,0,0.2359983,0,0,0,0,0,0,0
0,0,0,0,0,0.008197909,0.000293506,0.000255115,0,0,0.005833831,0.00E+00,0,0.112855138,0,0.155407763,0,0.086439823,0,0.10454137,0.003463641,0.06274985,0.2811122,0.014882655,0.02449271,0.020077929,0.007005066,0,0.851088879,0.182392998,0.357878696,0.17570063,1.510656,0.350612291,0.12496212,5.66E-06,0.05878631,0.061443374,0.013871442,0.01388994,0.003873201,0.003063798,0.00115995,0,0.004991807,0.005684917,0.1711005,0.010267385,0.001738988,0,0,0,0,0.01236955,0.01687365,0.006884371,0.09671152,0.08292185,0,0,0.2359977,0,0,0,0,0,0,0
