Time SWH_DEN SWH_SN SWH_RN SWH_Biomass HWH_DEN HWH_SN HWH_RN HWH_Biomass MWH_DEN MWH_SN MWH_RN MWH_Biomass FWH_DEN FWH_SN FWH_RN FWH_Biomass HOS_DEN HOS_SN HOS_RN HOS_Biomass PEL_DEN PEL_SN PEL_RN PEL_Biomass MAC_DEN MAC_SN MAC_RN MAC_Biomass BWH_DEN BWH_SN BWH_RN BWH_Biomass
6.789000e+03 4.266253e+03 6.774035e+07 1.654123e+08 1.133944e+05 2.452871e+03 6.888940e+07 1.825561e+08 7.031102e+04 1.190801e+05 1.596993e+07 3.832043e+07 7.369986e+05 9.661153e+03 2.171672e+08 4.978951e+08 7.875492e+05 1.012187e+05 2.226506e+06 5.215988e+06 8.587844e+04 3.904093e+08 1.253183e+04 2.640681e+04 1.733029e+06 7.365909e+10 1.711614e+02 4.440255e+02 5.165808e+06 3.088748e+10 6.019097e+02 1.163653e+03 6.216850e+06
6.862000e+03 4.186909e+03 6.843422e+07 1.690644e+08 1.133599e+05 2.452871e+03 6.912653e+07 1.831845e+08 7.055304e+04 1.325398e+05 1.445023e+07 3.534871e+07 7.524390e+05 9.546863e+03 2.217828e+08 5.141714e+08 8.009702e+05 9.845832e+04 2.307488e+06 5.494719e+06 8.757392e+04 2.873379e+08 1.713302e+04 4.049384e+04 1.887656e+06 1.920000e-13 1.543373e+03 4.083982e+03 1.231715e-16 3.078773e+10 6.139631e+02 1.357608e+03 6.919822e+06
6.935000e+03 3.531000e+02 7.073881e+07 1.630046e+08 9.408967e+03 1.920000e-13 6.607978e+07 1.751107e+08 5.279177e-12 1.920000e-13 1.622076e+07 3.739254e+07 1.173488e-12 1.920000e-13 2.272855e+08 5.107809e+08 1.615480e-11 9.537807e+04 2.397206e+06 5.792993e+06 8.905285e+04 2.411173e+08 2.105466e+04 5.332027e+04 2.044372e+06 1.920000e-13 1.543373e+03 4.083982e+03 1.231715e-16 3.445224e+10 5.815922e+02 1.413711e+03 7.836665e+06
7.008000e+03 3.530664e+02 7.073927e+07 1.659185e+08 9.525373e+03 1.610939e+03 6.913496e+07 1.832068e+08 4.634184e+04 8.856439e+04 1.523765e+07 3.579603e+07 5.152534e+05 7.041067e+03 2.124243e+08 4.836313e+08 5.587110e+05 9.709519e+04 2.301928e+06 5.639654e+06 8.790419e+04 2.125668e+08 2.508000e+04 6.534887e+04 2.191328e+06 1.920000e-13 1.543373e+03 4.083982e+03 1.231715e-16 7.265643e+09 2.573889e+02 6.053775e+02 7.146150e+05
7.081000e+03 4.293928e+03 6.646789e+07 1.600277e+08 1.108714e+05 2.332173e+03 6.908879e+07 1.830845e+08 6.704474e+04 1.200014e+05 1.549553e+07 3.635002e+07 7.092551e+05 9.673762e+03 2.147645e+08 4.870407e+08 7.739569e+05 1.057627e+05 2.145501e+06 4.998792e+06 8.613839e+04 1.018303e+09 5.110204e+03 9.389455e+03 1.683215e+06 1.920000e-13 1.423428e+03 2.579759e+03 8.762175e-17 3.109661e+10 5.888866e+02 9.693501e+02 5.523971e+06
7.154000e+03 4.197519e+03 6.711746e+07 1.637492e+08 1.104737e+05 2.332173e+03 6.928049e+07 1.835925e+08 6.723077e+04 1.189143e+05 1.608595e+07 3.855526e+07 7.407287e+05 9.611281e+03 2.187284e+08 5.012779e+08 7.889008e+05 1.017085e+05 2.239438e+06 5.302877e+06 8.745141e+04 3.904160e+08 1.255632e+04 2.656701e+04 1.741279e+06 7.369884e+10 1.924240e+02 5.018787e+02 5.833301e+06 3.099650e+10 6.002084e+02 1.173040e+03 6.265952e+06
7.227000e+03 4.119609e+03 6.777820e+07 1.672627e+08 1.103835e+05 2.332173e+03 6.949951e+07 1.841729e+08 6.744331e+04 1.323602e+05 1.455020e+07 3.554922e+07 7.559532e+05 9.497461e+03 2.233749e+08 5.176386e+08 8.023031e+05 9.893150e+04 2.331764e+06 5.635386e+06 8.985504e+04 2.873409e+08 1.721367e+04 4.088904e+04 1.903262e+06 1.920000e-13 1.582811e+03 4.191893e+03 1.263967e-16 3.090219e+10 6.147200e+02 1.389419e+03 7.060281e+06
7.300000e+03 3.469868e+02 7.001744e+07 1.611985e+08 9.146092e+03 1.920000e-13 6.631155e+07 1.757249e+08 5.297694e-12 1.920000e-13 1.635756e+07 3.767933e+07 1.182759e-12 1.920000e-13 2.291905e+08 5.147729e+08 1.628387e-11 9.583419e+04 2.441383e+06 6.011146e+06 9.234470e+04 2.411193e+08 2.123060e+04 5.396209e+04 2.066867e+06 1.920000e-13 1.582811e+03 4.191893e+03 1.263967e-16 3.458021e+10 5.915871e+02 1.464588e+03 8.105740e+06
7.373000e+03 3.469547e+02 7.001749e+07 1.639046e+08 9.252284e+03 1.527558e+03 6.944799e+07 1.840364e+08 4.414218e+04 8.844704e+04 1.534100e+07 3.600706e+07 5.177406e+05 7.004010e+03 2.139441e+08 4.869167e+08 5.596073e+05 9.759042e+04 2.365193e+06 5.917217e+06 9.214435e+04 2.125683e+08 2.536182e+04 6.618554e+04 2.218448e+06 1.920000e-13 1.582811e+03 4.191893e+03 1.263967e-16 7.292806e+09 2.816404e+02 6.586278e+02 7.817200e+05
7.446000e+03 4.225011e+03 6.582789e+07 1.582221e+08 1.079140e+05 2.211554e+03 6.940405e+07 1.839200e+08 6.386734e+04 1.198446e+05 1.560458e+07 3.657340e+07 7.128704e+05 9.623069e+03 2.163338e+08 4.904340e+08 7.753454e+05 1.062979e+05 2.212588e+06 5.217923e+06 9.004263e+04 1.018253e+09 5.169829e+03 9.513616e+03 1.704467e+06 1.920000e-13 1.461941e+03 2.653069e+03 9.006933e-17 3.044780e+10 6.058269e+02 1.012174e+03 5.616160e+06
7.519000e+03 4.130499e+03 6.643416e+07 1.617073e+08 1.074266e+05 2.211554e+03 6.958564e+07 1.844012e+08 6.403445e+04 1.187591e+05 1.620522e+07 3.880938e+07 7.448173e+05 9.560917e+03 2.203633e+08 5.048867e+08 7.904822e+05 1.022158e+05 2.316665e+06 5.562272e+06 9.181012e+04 3.904120e+08 1.270930e+04 2.692881e+04 1.764172e+06 7.304942e+10 1.793359e+02 4.654188e+02 5.369281e+06 2.954078e+10 6.179872e+02 1.238175e+03 6.250904e+06
7.592000e+03 4.053960e+03 6.704504e+07 1.650038e+08 1.072417e+05 2.211554e+03 6.978931e+07 1.849409e+08 6.422188e+04 1.319956e+05 1.465987e+07 3.579096e+07 7.591585e+05 9.447683e+03 2.250652e+08 5.214146e+08 8.039855e+05 9.942149e+04 2.417291e+06 5.913024e+06 9.441621e+04 2.873391e+08 1.741077e+04 4.137006e+04 1.925463e+06 1.920000e-13 1.567936e+03 4.149056e+03 1.251335e-16 2.866775e+10 6.338634e+02 1.461057e+03 6.846460e+06
7.665000e+03 3.417292e+02 6.924494e+07 1.590815e+08 8.894942e+03 1.920000e-13 6.656886e+07 1.764068e+08 5.318252e-12 1.920000e-13 1.649900e+07 3.798389e+07 1.192522e-12 1.920000e-13 2.311487e+08 5.189304e+08 1.641773e-11 9.630642e+04 2.533151e+06 6.294579e+06 9.691905e+04 2.411181e+08 2.144459e+04 5.448637e+04 2.087150e+06 1.920000e-13 1.567936e+03 4.149056e+03 1.251335e-16 3.173441e+10 6.027823e+02 1.503625e+03 7.620399e+06
7.738000e+03 3.416984e+02 6.924489e+07 1.614816e+08 8.987633e+03 1.450517e+03 6.971957e+07 1.847561e+08 4.207984e+04 8.820018e+04 1.545468e+07 3.625515e+07 5.199331e+05 6.966852e+03 2.155473e+08 4.904386e+08 5.607090e+05 9.810242e+04 2.437762e+06 6.118795e+06 9.569375e+04 2.125677e+08 2.552868e+04 6.658743e+04 2.232224e+06 1.920000e-13 1.567936e+03 4.149056e+03 1.251335e-16 7.432539e+09 2.899302e+02 6.719382e+02 8.150002e+05
7.811000e+03 4.164661e+03 6.513433e+07 1.560377e+08 1.050062e+05 2.098936e+03 6.967881e+07 1.846481e+08 6.085500e+04 1.195031e+05 1.572167e+07 3.682740e+07 7.158948e+05 9.572411e+03 2.179742e+08 4.940310e+08 7.769791e+05 1.068512e+05 2.270834e+06 5.336797e+06 9.266886e+04 1.018378e+09 5.188563e+03 9.509368e+03 1.706358e+06 1.920000e-13 1.447282e+03 2.624571e+03 8.912472e-17 2.806549e+10 6.107270e+02 1.011098e+03 5.188973e+06
7.884000e+03 4.072007e+03 6.568561e+07 1.592166e+08 1.044016e+05 2.098936e+03 6.984903e+07 1.850992e+08 6.100367e+04 1.184194e+05 1.631495e+07 3.904132e+07 7.472989e+05 9.510613e+03 2.219641e+08 5.083782e+08 7.918444e+05 1.027403e+05 2.366736e+06 5.625387e+06 9.360693e+04 3.904210e+08 1.272495e+04 2.675418e+04 1.757137e+06 7.376255e+10 1.753287e+02 4.551338e+02 5.301515e+06 2.724128e+10 6.201253e+02 1.198356e+03 5.647303e+06
7.957000e+03 3.996825e+03 6.623259e+07 1.622420e+08 1.041017e+05 2.098936e+03 7.004217e+07 1.856110e+08 6.117236e+04 1.316093e+05 1.475453e+07 3.599078e+07 7.613550e+05 9.398013e+03 2.266567e+08 5.248825e+08 8.051792e+05 9.992812e+04 2.453377e+06 5.910635e+06 9.528120e+04 2.873427e+08 1.736688e+04 4.094167e+04 1.910018e+06 1.920000e-13 1.563597e+03 4.138459e+03 1.248066e-16 2.644819e+10 6.311354e+02 1.384945e+03 6.078671e+06
8.030000e+03 3.364724e+02 6.835218e+07 1.565073e+08 8.625128e+03 1.920000e-13 6.685557e+07 1.771667e+08 5.341159e-12 1.920000e-13 1.662773e+07 3.825307e+07 1.201231e-12 1.920000e-13 2.330515e+08 5.229145e+08 1.654658e-11 9.679472e+04 2.549022e+06 6.214221e+06 9.669887e+04 2.411205e+08 2.129314e+04 5.381839e+04 2.064646e+06 1.920000e-13 1.563597e+03 4.138459e+03 1.248066e-16 2.955087e+10 5.816355e+02 1.406145e+03 6.696432e+06
8.103000e+03 3.364428e+02 6.835214e+07 1.586150e+08 8.705206e+03 1.371012e+03 6.999908e+07 1.854968e+08 3.993284e+04 8.794482e+04 1.555413e+07 3.646558e+07 5.215345e+05 6.929856e+03 2.170627e+08 4.937042e+08 5.615084e+05 9.863297e+04 2.442201e+06 6.020280e+06 9.515349e+04 2.125692e+08 2.529850e+04 6.585387e+04 2.208885e+06 1.920000e-13 1.563597e+03 4.138459e+03 1.248066e-16 7.512080e+09 2.606395e+02 6.120247e+02 7.473297e+05
8.176000e+03 4.105251e+03 6.432631e+07 1.534008e+08 1.018960e+05 1.986236e+03 6.994786e+07 1.853611e+08 5.780983e+04 1.191581e+05 1.582677e+07 3.704985e+07 7.182770e+05 9.522044e+03 2.195397e+08 4.974108e+08 7.782591e+05 1.074244e+05 2.271294e+06 5.278755e+06 9.246079e+04 1.018291e+09 5.147918e+03 9.435548e+03 1.692924e+06 1.920000e-13 1.443257e+03 2.616044e+03 8.884998e-17 2.632983e+10 5.887568e+02 9.796240e+02 4.707654e+06
8.249000e+03 4.014252e+03 6.482570e+07 1.562764e+08 1.011818e+05 1.986236e+03 7.010483e+07 1.857771e+08 5.793956e+04 1.180773e+05 1.642286e+07 3.926901e+07 7.496574e+05 9.460609e+03 2.235560e+08 5.118277e+08 7.931183e+05 1.032837e+05 2.371479e+06 5.603198e+06 9.389657e+04 3.904158e+08 1.263951e+04 2.661930e+04 1.747308e+06 7.367720e+10 1.882528e+02 4.901020e+02 5.697638e+06 2.557466e+10 5.990710e+02 1.162874e+03 5.136970e+06
8.322000e+03 3.940281e+03 6.530711e+07 1.590099e+08 1.007614e+05 1.986236e+03 7.028085e+07 1.862435e+08 5.808504e+04 1.312266e+05 1.485007e+07 3.619474e+07 7.636216e+05 9.348657e+03 2.282764e+08 5.284064e+08 8.064323e+05 1.004530e+05 2.466888e+06 5.943613e+06 9.631405e+04 2.873413e+08 1.728151e+04 4.084024e+04 1.903889e+06 1.920000e-13 1.586543e+03 4.201017e+03 1.266781e-16 2.484826e+10 6.112752e+02 1.349444e+03 5.554132e+06
8.395000e+03 3.313602e+02 6.733986e+07 1.535073e+08 8.342517e+03 1.920000e-13 6.712775e+07 1.778880e+08 5.362904e-12 1.920000e-13 1.675048e+07 3.850697e+07 1.209475e-12 1.920000e-13 2.349706e+08 5.269280e+08 1.667644e-11 9.730071e+04 2.575056e+06 6.308740e+06 9.854156e+04 2.411199e+08 2.122235e+04 5.373182e+04 2.060315e+06 1.920000e-13 1.586543e+03 4.201017e+03 1.266781e-16 2.775134e+10 5.668881e+02 1.377478e+03 6.151299e+06
8.468000e+03 3.313318e+02 6.733984e+07 1.552374e+08 8.407148e+03 1.296725e+03 7.023282e+07 1.861163e+08 3.789522e+04 8.769379e+04 1.565346e+07 3.667792e+07 5.231616e+05 6.893134e+03 2.185988e+08 4.970152e+08 5.623418e+05 9.917887e+04 2.480718e+06 6.166833e+06 9.777260e+04 2.125690e+08 2.523221e+04 6.572282e+04 2.204101e+06 1.920000e-13 1.586543e+03 4.201017e+03 1.266781e-16 7.220155e+09 2.663443e+02 6.241692e+02 7.329796e+05
8.541000e+03 4.047485e+03 6.341434e+07 1.502828e+08 9.860270e+04 1.878707e+03 7.018146e+07 1.859802e+08 5.486280e+04 1.188215e+05 1.593076e+07 3.727288e+07 7.206782e+05 9.472078e+03 2.211231e+08 5.008263e+08 7.795731e+05 1.080144e+05 2.317161e+06 5.452127e+06 9.566821e+04 1.018135e+09 5.131732e+03 9.395994e+03 1.686196e+06 1.920000e-13 1.465089e+03 2.657598e+03 9.023737e-17 2.487690e+10 5.760788e+02 9.709049e+02 4.387194e+06
8.614000e+03 3.958056e+03 6.386228e+07 1.527500e+08 9.773941e+04 1.878707e+03 7.032825e+07 1.863692e+08 5.497754e+04 1.177441e+05 1.653221e+07 3.951247e+07 7.522777e+05 9.411009e+03 2.251735e+08 5.153619e+08 7.944872e+05 1.038427e+05 2.421014e+06 5.782222e+06 9.711045e+04 3.904054e+08 1.258178e+04 2.642782e+04 1.736170e+06 7.328219e+10 1.738903e+02 4.505543e+02 5.216716e+06 2.417253e+10 5.869419e+02 1.156590e+03 4.804595e+06
8.687000e+03 3.885226e+03 6.427294e+07 1.551169e+08 9.717123e+04 1.878707e+03 7.049364e+07 1.868075e+08 5.510684e+04 1.308564e+05 1.495020e+07 3.642432e+07 7.663861e+05 9.299707e+03 2.299418e+08 5.320820e+08 8.078722e+05 1.009928e+05 2.516774e+06 6.106407e+06 9.928023e+04 2.873378e+08 1.719990e+04 4.057118e+04 1.892379e+06 1.920000e-13 1.579353e+03 4.180030e+03 1.260614e-16 2.349700e+10 6.002080e+02 1.344355e+03 5.208819e+06
8.760000e+03 3.263801e+02 6.621350e+07 1.499912e+08 8.044401e+03 1.920000e-13 6.746892e+07 1.787921e+08 5.390162e-12 1.920000e-13 1.687357e+07 3.877030e+07 1.217933e-12 1.920000e-13 2.368915e+08 5.309664e+08 1.680687e-11 9.782088e+04 2.627000e+06 6.467315e+06 1.014160e+05 2.411181e+08 2.112183e+04 5.343190e+04 2.049293e+06 1.920000e-13 1.579353e+03 4.180030e+03 1.260614e-16 2.641767e+10 5.568493e+02 1.364975e+03 5.787793e+06
8.833000e+03 3.263528e+02 6.621349e+07 1.511663e+08 8.087446e+03 1.230439e+03 7.042016e+07 1.866127e+08 3.605403e+04 8.745152e+04 1.578659e+07 3.702201e+07 5.264739e+05 6.856737e+03 2.204063e+08 5.012754e+08 5.641156e+05 9.963927e+04 2.515980e+06 6.257986e+06 9.966240e+04 2.125681e+08 2.507900e+04 6.528705e+04 2.189819e+06 1.920000e-13 1.579353e+03 4.180030e+03 1.260614e-16 6.951445e+09 2.629965e+02 6.166352e+02 6.970771e+05
8.906000e+03 3.991217e+03 6.240361e+07 1.465382e+08 9.506828e+04 1.780704e+03 7.038883e+07 1.865297e+08 5.215453e+04 1.184975e+05 1.651533e+07 3.941862e+07 7.555959e+05 9.422568e+03 2.266917e+08 5.195761e+08 8.016205e+05 1.085202e+05 2.347429e+06 5.521248e+06 9.734579e+04 1.018208e+09 5.098906e+03 9.323776e+03 1.674123e+06 1.920000e-13 1.458470e+03 2.644632e+03 8.980869e-17 2.385872e+10 5.645752e+02 9.542088e+02 4.130931e+06
8.979000e+03 3.903313e+03 6.281416e+07 1.484513e+08 9.400842e+04 1.780704e+03 7.052940e+07 1.869022e+08 5.225869e+04 1.174233e+05 1.716177e+07 4.174815e+07 7.885835e+05 9.361863e+03 2.312380e+08 5.359611e+08 8.187951e+05 1.043169e+05 2.452393e+06 5.851833e+06 9.875490e+04 3.904101e+08 1.249308e+04 2.617700e+04 1.721079e+06 7.368292e+10 1.746518e+02 4.531040e+02 5.273056e+06 2.318503e+10 5.748462e+02 1.130588e+03 4.507623e+06
9.052000e+03 3.831608e+03 6.316986e+07 1.502859e+08 9.323817e+04 1.780704e+03 7.068532e+07 1.873154e+08 5.237422e+04 1.305014e+05 1.550065e+07 3.829511e+07 8.003283e+05 9.251211e+03 2.360192e+08 5.522421e+08 8.313304e+05 1.014475e+05 2.543221e+06 6.149261e+06 1.005287e+05 2.873395e+08 1.707939e+04 4.022319e+04 1.877043e+06 1.920000e-13 1.582507e+03 4.189404e+03 1.263356e-16 2.254053e+10 5.874311e+02 1.311372e+03 4.879202e+06
9.125000e+03 3.215312e+02 6.501399e+07 1.457132e+08 7.724110e+03 1.920000e-13 6.788266e+07 1.798885e+08 5.423216e-12 1.920000e-13 1.727139e+07 3.999661e+07 1.253482e-12 1.920000e-13 2.420073e+08 5.457632e+08 1.724272e-11 9.825569e+04 2.644436e+06 6.470499e+06 1.020977e+05 2.411194e+08 2.099342e+04 5.309479e+04 2.036508e+06 1.920000e-13 1.582507e+03 4.189404e+03 1.263356e-16 2.547831e+10 5.427362e+02 1.327363e+03 5.431755e+06
9.198000e+03 3.215034e+02 6.501399e+07 1.466653e+08 7.758341e+03 1.162843e+03 7.056408e+07 1.869942e+08 3.414298e+04 8.721327e+04 1.632666e+07 3.860902e+07 5.461878e+05 6.809572e+03 2.260035e+08 5.174343e+08 5.771242e+05 1.004419e+05 2.532651e+06 6.257595e+06 1.006516e+05 2.136243e+08 2.488096e+04 6.478644e+04 2.183685e+06 1.920000e-13 1.582507e+03 4.189404e+03 1.263356e-16 6.913282e+09 2.600300e+02 6.111436e+02 6.865842e+05
9.271000e+03 3.932681e+03 6.135223e+07 1.423805e+08 9.133858e+04 1.682932e+03 7.055156e+07 1.869610e+08 4.940489e+04 1.179526e+05 1.708409e+07 4.107778e+07 7.820795e+05 9.344432e+03 2.323369e+08 5.358148e+08 8.182853e+05 1.092722e+05 2.359201e+06 5.507225e+06 9.799235e+04 1.043439e+09 4.984097e+03 9.143976e+03 1.680564e+06 1.920000e-13 1.460893e+03 2.648373e+03 8.994363e-17 2.296661e+10 5.522654e+02 9.421020e+02 3.912543e+06
9.344000e+03 3.844141e+03 6.174617e+07 1.440130e+08 9.017026e+04 1.682932e+03 7.068591e+07 1.873170e+08 4.949897e+04 1.169434e+05 1.773165e+07 4.338403e+07 8.147668e+05 9.284184e+03 2.368919e+08 5.521526e+08 8.351222e+05 1.050491e+05 2.458008e+06 5.802139e+06 9.892020e+04 3.988728e+08 1.224482e+04 2.573414e+04 1.726960e+06 7.501158e+10 1.721656e+02 4.489477e+02 5.311339e+06 2.199593e+10 5.618451e+02 1.116847e+03 4.209381e+06
9.417000e+03 3.773633e+03 6.207542e+07 1.455602e+08 8.932361e+04 1.682932e+03 7.083490e+07 1.877119e+08 4.960330e+04 1.297805e+05 1.598748e+07 3.968159e+07 8.236225e+05 9.173500e+03 2.416277e+08 5.681815e+08 8.468815e+05 1.022163e+05 2.541150e+06 6.066215e+06 1.002987e+05 2.927018e+08 1.679137e+04 3.958982e+04 1.881327e+06 1.920000e-13 1.580856e+03 4.184720e+03 1.261969e-16 2.107717e+10 5.738724e+02 1.291957e+03 4.483211e+06
9.490000e+03 3.178408e+02 6.389339e+07 1.417980e+08 7.452990e+03 1.920000e-13 6.833645e+07 1.810911e+08 5.459471e-12 1.920000e-13 1.768056e+07 4.105122e+07 1.285521e-12 1.920000e-13 2.469939e+08 5.585105e+08 1.763088e-11 9.904116e+04 2.636859e+06 6.372453e+06 1.017214e+05 2.451363e+08 2.069210e+04 5.235091e+04 2.041226e+06 1.920000e-13 1.580856e+03 4.184720e+03 1.261969e-16 2.369951e+10 5.277180e+02 1.296569e+03 4.928757e+06
9.563000e+03 3.178137e+02 6.389340e+07 1.427883e+08 7.488235e+03 1.099930e+03 7.068576e+07 1.873166e+08 3.235143e+04 8.655474e+04 1.678135e+07 3.977553e+07 5.580603e+05 6.746067e+03 2.309325e+08 5.301476e+08 5.853099e+05 1.012289e+05 2.523787e+06 6.174097e+06 1.003744e+05 2.168304e+08 2.460338e+04 6.408682e+04 2.192303e+06 1.920000e-13 1.580856e+03 4.184720e+03 1.261969e-16 6.832957e+09 2.629952e+02 6.171423e+02 6.855893e+05
9.636000e+03 3.886350e+03 6.038386e+07 1.387553e+08 8.822739e+04 1.591051e+03 7.065107e+07 1.872247e+08 4.677347e+04 1.170874e+05 1.708964e+07 4.084380e+07 7.732936e+05 9.257937e+03 2.341375e+08 5.390564e+08 8.160326e+05 1.100971e+05 2.357900e+06 5.508185e+06 9.872773e+04 1.058192e+09 4.945675e+03 9.100884e+03 1.694491e+06 1.920000e-13 1.459326e+03 2.645215e+03 8.984018e-17 2.175393e+10 5.415550e+02 9.339073e+02 3.659070e+06
9.709000e+03 3.799520e+03 6.075634e+07 1.403608e+08 8.711295e+04 1.591051e+03 7.077600e+07 1.875558e+08 4.685617e+04 1.160866e+05 1.770572e+07 4.310184e+07 8.047197e+05 9.198115e+03 2.383077e+08 5.543158e+08 8.311333e+05 1.058092e+05 2.469857e+06 5.882180e+06 1.007443e+05 4.045880e+08 1.215621e+04 2.565680e+04 1.744051e+06 7.211919e+10 1.683745e+02 4.419906e+02 5.018170e+06 2.107396e+10 5.530033e+02 1.111548e+03 3.998970e+06
9.782000e+03 3.730740e+03 6.106525e+07 1.418983e+08 8.632130e+04 1.591051e+03 7.091745e+07 1.879306e+08 4.694982e+04 1.288555e+05 1.597240e+07 3.949040e+07 8.147225e+05 9.088681e+03 2.430670e+08 5.706934e+08 8.431450e+05 1.029586e+05 2.561087e+06 6.185048e+06 1.026558e+05 2.965114e+08 1.671445e+04 3.957827e+04 1.902824e+06 1.920000e-13 1.578612e+03 4.178736e+03 1.260168e-16 2.042438e+10 5.670887e+02 1.291109e+03 4.326589e+06
9.855000e+03 3.140952e+02 6.279949e+07 1.386269e+08 7.212444e+03 1.920000e-13 6.879091e+07 1.822955e+08 5.495779e-12 1.920000e-13 1.783666e+07 4.131005e+07 1.294603e-12 1.920000e-13 2.493192e+08 5.630990e+08 1.778221e-11 9.976937e+04 2.664354e+06 6.517925e+06 1.044366e+05 2.479701e+08 2.065581e+04 5.239884e+04 2.065152e+06 1.920000e-13 1.578612e+03 4.178736e+03 1.260168e-16 2.322734e+10 5.246298e+02 1.297845e+03 4.825761e+06
9.928000e+03 3.140690e+02 6.279951e+07 1.394507e+08 7.241339e+03 1.034504e+03 7.078180e+07 1.875712e+08 3.046845e+04 8.578882e+04 1.681498e+07 3.973748e+07 5.530789e+05 6.677624e+03 2.325135e+08 5.330338e+08 5.827722e+05 1.017311e+05 2.546961e+06 6.301683e+06 1.026208e+05 2.190379e+08 2.459946e+04 6.413278e+04 2.215672e+06 1.920000e-13 1.578612e+03 4.178736e+03 1.260168e-16 6.707583e+09 2.640438e+02 6.193794e+02 6.755223e+05
1.000100e+04 3.842433e+03 5.943970e+07 1.356801e+08 8.546977e+04 1.498403e+03 7.074673e+07 1.874782e+08 4.410947e+04 1.160669e+05 1.743555e+07 4.183472e+07 7.842419e+05 9.163846e+03 2.382416e+08 5.497775e+08 8.232266e+05 1.106863e+05 2.373186e+06 5.549594e+06 9.997153e+04 1.058332e+09 4.991230e+03 9.185624e+03 1.710436e+06 1.920000e-13 1.456844e+03 2.640957e+03 8.969265e-17 2.150788e+10 5.411900e+02 9.344320e+02 3.618075e+06
1.007400e+04 3.756831e+03 5.979314e+07 1.370709e+08 8.431270e+04 1.498403e+03 7.086406e+07 1.877892e+08 4.418263e+04 1.150677e+05 1.802818e+07 4.401534e+07 8.138698e+05 9.104874e+03 2.425028e+08 5.654172e+08 8.385850e+05 1.063663e+05 2.475843e+06 5.867361e+06 1.011677e+05 4.056206e+08 1.225202e+04 2.587095e+04 1.762835e+06 6.965696e+10 1.822823e+02 4.807365e+02 5.264962e+06 2.088358e+10 5.530679e+02 1.113930e+03 3.968670e+06
1.014700e+04 3.688597e+03 6.008774e+07 1.383817e+08 8.345641e+04 1.498403e+03 7.099593e+07 1.881386e+08 4.426485e+04 1.277384e+05 1.622780e+07 4.020268e+07 8.217504e+05 8.995813e+03 2.471480e+08 5.813348e+08 8.496278e+05 1.034777e+05 2.571419e+06 6.197352e+06 1.034404e+05 2.975029e+08 1.683366e+04 3.986861e+04 1.923076e+06 1.920000e-13 1.600441e+03 4.238141e+03 1.277949e-16 2.028499e+10 5.677702e+02 1.297718e+03 4.313921e+06
1.022000e+04 3.104229e+02 6.173626e+07 1.353952e+08 6.976128e+03 1.920000e-13 6.926489e+07 1.835516e+08 5.533646e-12 1.920000e-13 1.810889e+07 4.198067e+07 1.315240e-12 1.920000e-13 2.533210e+08 5.726695e+08 1.807928e-11 1.002482e+05 2.687424e+06 6.590065e+06 1.060259e+05 2.488570e+08 2.079679e+04 5.276293e+04 2.086867e+06 1.920000e-13 1.600441e+03 4.238141e+03 1.277949e-16 2.315364e+10 5.262720e+02 1.307340e+03 4.839845e+06
1.029300e+04 3.103973e+02 6.173628e+07 1.362678e+08 7.006435e+03 9.727143e+02 7.086044e+07 1.877796e+08 2.868045e+04 8.508471e+04 1.705283e+07 4.030922e+07 5.563922e+05 6.610720e+03 2.360836e+08 5.415733e+08 5.860594e+05 1.021067e+05 2.583657e+06 6.435792e+06 1.049879e+05 2.198905e+08 2.474944e+04 6.452621e+04 2.237919e+06 1.920000e-13 1.600441e+03 4.238141e+03 1.277949e-16 6.670989e+09 2.687986e+02 6.300450e+02 6.835640e+05
1.036600e+04 3.798572e+03 5.853696e+07 1.328065e+08 8.285884e+04 1.409183e+03 7.081891e+07 1.876695e+08 4.152536e+04 1.151892e+05 1.736855e+07 4.132333e+07 7.707166e+05 9.076303e+03 2.391215e+08 5.495773e+08 8.160654e+05 1.111307e+05 2.416147e+06 5.697871e+06 1.027957e+05 1.060387e+09 5.028862e+03 9.254404e+03 1.726619e+06 1.920000e-13 1.477721e+03 2.681162e+03 9.102963e-17 2.143534e+10 5.451467e+02 9.453660e+02 3.642260e+06
1.043900e+04 3.713799e+03 5.887341e+07 1.341844e+08 8.173548e+04 1.409183e+03 7.093106e+07 1.879668e+08 4.159113e+04 1.142212e+05 1.796511e+07 4.354907e+07 8.009893e+05 9.018330e+03 2.432357e+08 5.647567e+08 8.306885e+05 1.067759e+05 2.531450e+06 6.078928e+06 1.048094e+05 4.066726e+08 1.232864e+04 2.600402e+04 1.777128e+06 6.842334e+10 1.680574e+02 4.434067e+02 4.769579e+06 2.080904e+10 5.577375e+02 1.131924e+03 4.008268e+06
1.051200e+04 3.646535e+03 5.915246e+07 1.354856e+08 8.091203e+04 1.409183e+03 7.105830e+07 1.883039e+08 4.166573e+04 1.268363e+05 1.618921e+07 3.987986e+07 8.107219e+05 8.911417e+03 2.479914e+08 5.813028e+08 8.424812e+05 1.038614e+05 2.639718e+06 6.449928e+06 1.076232e+05 2.984560e+08 1.691056e+04 4.000294e+04 1.936424e+06 1.920000e-13 1.579961e+03 4.181056e+03 1.260971e-16 2.020935e+10 5.730601e+02 1.319892e+03 4.361108e+06
